Yaw (deg),Pitch (deg),Roll (deg)
-2.933500347867156743e-01,3.347274400068085774e-03,2.562202726848800821e-02
-2.931136995692626424e-01,3.490978720396944405e-03,2.586602810596411173e-02
-2.925816385050892254e-01,3.840877505487995565e-03,2.495784473255716063e-02
-2.925966862656044221e-01,4.065111065139726670e-03,2.554097880305360863e-02
-2.921519769176130765e-01,3.029523235994548667e-03,2.539056789896787861e-02
-2.921441862330910744e-01,2.679147538280786476e-03,2.561153352326171750e-02
-2.918891747171262763e-01,2.752462223540167938e-03,2.607958657686605328e-02
-2.918751674932424933e-01,3.351385895471482249e-03,2.575999342116363014e-02
-2.913215753249276396e-01,3.202478683544946261e-03,2.599760763155937321e-02
-2.915256005459553323e-01,3.021702744433583162e-03,2.652711404490064664e-02
-2.913593548087742846e-01,2.573078460743090726e-03,2.669285952408584697e-02
-2.913558329924834656e-01,2.564379807958576223e-03,2.628867107375844336e-02
-2.913083418334107555e-01,2.546349676024795873e-03,2.617260121356120017e-02
-2.917796782469945227e-01,2.131286242190095267e-03,2.585730193898982607e-02
-2.918690843560129422e-01,1.825961069851822103e-03,2.557985718696445879e-02
-2.918123350889636480e-01,1.709131651264212716e-03,2.576731553069622899e-02
-2.928427598387099984e-01,2.679372029056424544e-03,2.509979127135309948e-02
-2.926236601767406853e-01,2.762174315647943166e-03,2.603940418711268509e-02
-2.918995000421606423e-01,2.909896124565145015e-03,2.601774968599896917e-02
-2.917099889731192275e-01,2.944754727038505736e-03,2.614557894415200576e-02
-2.924109904975446539e-01,3.838959432955571863e-03,2.631500465466001665e-02
-2.927363582980458956e-01,3.574720658257335773e-03,2.677218710201452120e-02
-2.927759253704643183e-01,3.674716812166237655e-03,2.693634843087952882e-02
-2.930480657202070294e-01,3.496893645875382307e-03,2.712663323228785284e-02
-2.931175682310971919e-01,4.134861620619504664e-03,2.708778319633009871e-02
-2.926694704689473681e-01,4.461662243397146975e-03,2.703664515646760427e-02
-2.928866491402126182e-01,4.037247945415840984e-03,2.635785341953126790e-02
-2.931688480107251804e-01,4.090740532912139592e-03,2.655026598494860876e-02
-2.931314420528488007e-01,3.926719693167633057e-03,2.718368098660799495e-02
-2.932214351312489864e-01,3.566984585233170125e-03,2.693543462627377705e-02
-2.929457996456419910e-01,4.121019064992657160e-03,2.718707940592647587e-02
-2.927687216553240823e-01,3.809523835598062954e-03,2.751327096459416782e-02
-2.929845663052670912e-01,3.911650254805961943e-03,2.711504725710395594e-02
-2.931641255752443498e-01,3.368736301853400561e-03,2.740216699876906956e-02
-2.931840825342255097e-01,3.099146017244553113e-03,2.713296149593536280e-02
-2.930621796657966183e-01,2.877019794400342140e-03,2.714735391847598184e-02
-2.928586880532978443e-01,2.570381236382129637e-03,2.753986801470689055e-02
-2.925572259148916943e-01,3.391711900957826084e-03,2.693692873015471681e-02
-2.916593495237259082e-01,3.140539239788711374e-03,2.714314841625753427e-02
-2.909779314323113764e-01,3.228387670472540865e-03,2.716071747707180309e-02
-2.916327758189863339e-01,3.195648077493270633e-03,2.776867101426905293e-02
-2.918580386594645248e-01,3.078938095502170222e-03,2.787155907627563226e-02
-2.914657029885854844e-01,3.038505159869213292e-03,2.774894083891270638e-02
-2.913036460783563486e-01,3.852102044269892049e-03,2.671265806803495985e-02
-2.903381881670044629e-01,3.751283382839479090e-03,2.700850564420101060e-02
-2.898443601539272829e-01,4.309397466555127398e-03,2.589572675565110504e-02
-2.892926889763164922e-01,4.633590494529398265e-03,2.625829374072374475e-02
-2.898350753655242751e-01,4.095134465642360881e-03,2.608376206360475333e-02
-2.901602297226139049e-01,3.970087475709579115e-03,2.591622232574109994e-02
-2.898655710929513574e-01,4.131456531194416075e-03,2.553172903271033398e-02
-2.898663448253182562e-01,3.940273349801876913e-03,2.525592512691135841e-02
-2.901639649823162803e-01,3.347410511931123243e-03,2.498891575667943482e-02
-2.892752399774212724e-01,3.883751283259039878e-03,2.471012197559192825e-02
-2.897281935771841566e-01,3.458733340629407786e-03,2.510671817706897416e-02
-2.871747433642307668e-01,4.100345069550806985e-03,1.693566082035156614e-02
-2.866380132254294222e-01,4.942285529792219897e-03,1.700684753316110062e-02
-2.868055129426533845e-01,4.760824445667373103e-03,1.777068979949864014e-02
-2.863743305708699172e-01,4.338225667329341333e-03,1.788946272040013025e-02
-2.857161244504627939e-01,5.400237957578672178e-03,1.816478804604974157e-02
-2.855404071618936612e-01,5.761024441067747436e-03,1.855182598475273517e-02
-2.857810912888572585e-01,5.404711097824902236e-03,1.845308172647844996e-02
-2.857563318531159413e-01,5.366451366302252800e-03,1.838863849145298476e-02
-2.861658763990522769e-01,5.210569724150233666e-03,1.810715832492775998e-02
-2.856390980593150331e-01,4.564827114828098886e-03,1.806102286502376739e-02
-2.869585518687439718e-01,4.462608564772631292e-03,1.778088505745407596e-02
-2.878190756628862812e-01,4.030716243516686143e-03,1.820044810352062017e-02
-2.878049350368702131e-01,4.169965141070000603e-03,1.816895019257521587e-02
-2.872043586375850888e-01,3.932112891244564888e-03,1.836857147571276452e-02
-2.869725857730542340e-01,4.491382987812290659e-03,1.807691439402528757e-02
-2.861780159930848999e-01,4.616090219189556906e-03,1.844379527054881146e-02
-2.864022649773582119e-01,4.534541495759307310e-03,1.852151868783745783e-02
-2.864892698479964972e-01,4.544721329093202172e-03,1.879434439103446972e-02
-2.865203258643789219e-01,4.250648001285765865e-03,1.925873388858252711e-02
-2.868578866197656341e-01,4.015266609078168951e-03,1.844348844564468876e-02
-2.864823062566942968e-01,4.230598494575402678e-03,1.817515839430372190e-02
-2.866073040545907835e-01,3.943338263789787981e-03,1.830585413077298260e-02
-2.869929429384320829e-01,3.687216591955889793e-03,1.879043737608687703e-02
-2.872590535117980903e-01,3.835059088114590314e-03,1.871432145449156148e-02
-2.872284510626652576e-01,3.951169385833164932e-03,1.894869732812750132e-02
-2.869705046997915177e-01,4.122474398878919581e-03,1.967083308535098191e-02
-2.869568976823043682e-01,4.781002351930004578e-03,1.972535286926542855e-02
-2.871538259098975754e-01,5.209216109389794985e-03,1.920889318445593782e-02
-2.877336449374082172e-01,5.356519994439630158e-03,1.880680748523775800e-02
-2.877405818482839939e-01,5.484878275423278257e-03,1.826787787878131689e-02
-2.880069859063409399e-01,5.584467135947224908e-03,1.733673599841812837e-02
-2.879988750567015754e-01,5.651610930386958935e-03,1.679816157513874114e-02
-2.875877830460314422e-01,5.772732145697302350e-03,1.615917203187892254e-02
-2.876438386219931087e-01,6.079647513139885273e-03,1.609835066474341395e-02
-2.879665116994233331e-01,5.862867797626326871e-03,1.536352502969185775e-02
-2.881804086782357999e-01,5.707137900399715871e-03,1.495791751418289010e-02
-2.882481502809805529e-01,5.920841446120457020e-03,1.512768006507477121e-02
-2.884525490279785109e-01,6.184266050930446387e-03,1.565105164786026459e-02
-2.887334138771688319e-01,6.236092362418899950e-03,1.593429439005753651e-02
-2.887348012593439761e-01,5.612394455447244739e-03,1.503683321302831319e-02
-2.886959545584395492e-01,5.533798504837502893e-03,1.457247539848665827e-02
-2.889684417537260464e-01,5.457155644819894520e-03,1.521457654648066329e-02
-2.890129980658897590e-01,5.220627411156809373e-03,1.507239822147998093e-02
-2.881526076738797348e-01,5.707501421210034107e-03,1.537980008982352959e-02
-2.883966001737225948e-01,5.805393156483058120e-03,1.573049261760132989e-02
-2.879728883213437673e-01,5.878564642891127671e-03,1.573781639466058022e-02
-2.880570650667789168e-01,6.247175161435305005e-03,1.535927617178043346e-02
-2.881681090016444680e-01,6.718792553260078716e-03,1.546188575683599131e-02
-2.885519069360610311e-01,7.035232416061992788e-03,1.547193593997262841e-02
-2.879064540594948318e-01,7.385743183434633971e-03,1.575977105057180944e-02
-2.875597952786902445e-01,7.599891125008355341e-03,1.520516502605206294e-02
-2.873188710278886115e-01,8.485281910361030383e-03,1.551189654868117065e-02
-2.873141219119813572e-01,7.795164332398635786e-03,1.576416164824872429e-02
-2.876810311364579320e-01,8.701815248811632653e-03,1.602108081470433876e-02
-2.875043533525367678e-01,9.062735551314596988e-03,1.542558370160377126e-02
-2.874858371365837106e-01,9.460217209444298642e-03,1.579607310580402948e-02
-2.879528246406568570e-01,8.865759799211772249e-03,1.561862992714918921e-02
-2.877072846760801994e-01,9.361919848312973483e-03,1.555719324267878373e-02
-2.884989996504198628e-01,9.417071624828842261e-03,1.529394914762896400e-02
-2.881664014543519614e-01,9.429484693232547884e-03,1.513815379998123024e-02
-2.879756364052676321e-01,9.918837064773549164e-03,1.524485883049615104e-02
-2.875544591934011684e-01,9.962226942043645589e-03,1.511844863752467676e-02
-2.879231293260231528e-01,9.389976818010251081e-03,1.547816581954762107e-02
-2.879864953388309168e-01,1.004089918199775437e-02,1.606569048772098565e-02
-2.888795158923836426e-01,1.024601246416641590e-02,1.632841598198177258e-02
-2.894701404926046107e-01,1.061181445094555587e-02,1.687580995372800832e-02
-2.896246468421497244e-01,1.070079867572079797e-02,1.640312284355543992e-02
-2.892371403284572651e-01,1.005129787820483421e-02,1.629528222738994142e-02
-2.899733600157906044e-01,1.008231554147422104e-02,1.595108638345158619e-02
-2.897849428442334507e-01,9.468416437996288876e-03,1.572363241295156658e-02
-2.894119238021008456e-01,9.409246756010413576e-03,1.625250183111145302e-02
-2.887489952462128917e-01,1.028730876172387690e-02,1.605541018590625826e-02
-2.892835375900457695e-01,1.009370641603973828e-02,1.570451588740346197e-02
-2.895288107503579678e-01,9.855306800590508259e-03,1.602613842304238811e-02
-2.898829400505672504e-01,9.549003832311180398e-03,1.595189513387821126e-02
-2.896448706053952882e-01,9.297734246155368865e-03,1.585126657048622004e-02
-2.894633636642874874e-01,9.025340432361443274e-03,1.520206842905774854e-02
-2.895739807123299814e-01,9.073699539056987590e-03,1.558643665758955438e-02
-2.906962128094747744e-01,9.051368022122219595e-03,1.568810909266621714e-02
-2.906983739240168729e-01,9.044955548378742077e-03,1.554140510032974050e-02
-2.913671721737227660e-01,9.364132656181285361e-03,1.520520671421838298e-02
-2.905555802816812694e-01,9.163584228224760930e-03,1.504560607074887854e-02
-2.905330620017614329e-01,9.893652409735779335e-03,1.586267578784491747e-02
-2.902733013698893805e-01,1.067586498344427932e-02,1.614566006341100132e-02
-2.899086066208076962e-01,1.012029596228252067e-02,1.552588376224515142e-02
-2.902683921714234172e-01,1.065954323256632953e-02,1.551190488631443501e-02
-2.901806936096975043e-01,1.058652557549198334e-02,1.546320643794503631e-02
-2.897930536938728152e-01,1.113300991144909602e-02,1.594444295726668917e-02
-2.902756759278429799e-01,1.041299024554806323e-02,1.628295753789883379e-02
-2.904258066874510491e-01,1.033696103533869766e-02,1.647533341772981427e-02
-2.907462119286334246e-01,1.028555452368509586e-02,1.686018022641098610e-02
-2.907061379281124514e-01,1.057526226671540864e-02,1.694330476252816492e-02
-2.904654538011488540e-01,1.106811394293738537e-02,1.656869489996874723e-02
-2.902765030210627817e-01,1.130177945021921572e-02,1.587608770471366990e-02
-2.905361569312290837e-01,1.230514107615336521e-02,1.540789958145045296e-02
-2.907677963936277088e-01,1.320858033623300079e-02,1.552065940124181843e-02
-2.909723552231843202e-01,1.279121175524158653e-02,1.516689528936949680e-02
-2.915235995139719427e-01,1.282303233259431303e-02,1.550656546597205601e-02
-2.915229058228843706e-01,1.232053484844901174e-02,1.543433488147784999e-02
-2.910606674347184231e-01,1.225510360388174132e-02,1.505478246991943068e-02
-2.892223060113536248e-01,1.422601005077379389e-02,6.530146096788164850e-03
-2.901925930798921471e-01,1.491387980280816684e-02,6.316407533007714799e-03
-2.909251842292289170e-01,1.506628673629734072e-02,6.296879128376362510e-03
-2.913956668691664031e-01,1.530317557259910054e-02,6.352211831534064664e-03
-2.917376298949166391e-01,1.538230304732943372e-02,6.247441131936432544e-03
-2.914745875705918032e-01,1.553075794265138844e-02,5.984881973459264641e-03
-2.914993203259066412e-01,1.531682427825255613e-02,5.499157306151505366e-03
-2.913113033607461766e-01,1.555401326935182751e-02,4.964956805282503410e-03
-2.910561851230756281e-01,1.505203938857551695e-02,4.857437604879335895e-03
-2.905930129199841283e-01,1.504711684989634701e-02,5.216968857680488909e-03
-2.897407867384663716e-01,1.548219623146752412e-02,4.887917073921519383e-03
-2.905259116474740444e-01,1.554116330896507941e-02,4.655411331426735806e-03
-2.902679119237474015e-01,1.601836441378687304e-02,4.221965709093675537e-03
-2.899463594242278619e-01,1.564923404380867342e-02,3.517559929006462867e-03
-2.901076692825165226e-01,1.605625228686594075e-02,3.180219495578744896e-03
-2.900449435999434833e-01,1.595843017083067167e-02,3.321106321186807070e-03
-2.905386115304620653e-01,1.538394889613578335e-02,3.108427679035065134e-03
-2.901334959353156773e-01,1.558696026095854510e-02,2.550599784581209645e-03
-2.895971926833374455e-01,1.572835985101235165e-02,2.405083071221550926e-03
-2.896869189574731718e-01,1.633356196923242340e-02,2.909044435327209129e-03
-2.902507564095430093e-01,1.660194037884632143e-02,3.342757070365555416e-03
-2.903554770833410847e-01,1.680672098944774318e-02,3.241044197767559490e-03
-2.899946776765204293e-01,1.724018954027228129e-02,3.559575764314623896e-03
-2.898306197343079038e-01,1.815352557103649261e-02,3.971625769046819611e-03
-2.895326794121925729e-01,1.873572582660735369e-02,3.582129479175882435e-03
-2.899226138446915346e-01,1.861152343892423511e-02,3.341508718225076613e-03
-2.897506051353982426e-01,1.857669881230642611e-02,3.536492609741090105e-03
-2.904790341382095242e-01,1.833359677169620061e-02,4.507562165161424148e-03
-2.904018743449295337e-01,1.874943122816700655e-02,4.659957842845690972e-03
-2.910309721200847743e-01,1.907051348517041500e-02,4.404675770681495441e-03
-2.917917911606007220e-01,1.956500017127549632e-02,3.985778901512758259e-03
-2.915743190046445887e-01,1.917872762730615105e-02,4.241953100436220668e-03
-2.910151239467761997e-01,1.941980695808648641e-02,4.303105054730653814e-03
-2.911285958004483643e-01,1.904757332100736125e-02,4.336698212915344151e-03
-2.916130323034167859e-01,1.913721455128382029e-02,4.565226487461452633e-03
-2.913923051354342930e-01,1.974265179076193852e-02,4.198278076108489035e-03
-2.914812843576295998e-01,1.995000039240872602e-02,4.844939075734673237e-03
-2.913734687543638735e-01,1.968104501857294644e-02,4.323266285726757446e-03
-2.918532628631308468e-01,1.964466458958804077e-02,3.387891388955349345e-03
-2.921854074919491562e-01,2.066233442796684347e-02,3.207351821747025673e-03
-2.924867095477965973e-01,2.026011365908978248e-02,3.481684135274872981e-03
-2.928999893534352528e-01,2.125441811400905975e-02,3.219085373039700260e-03
-2.927971629899148720e-01,2.170239247918660797e-02,3.591823645372139474e-03
-2.924829476076677981e-01,2.222138847203506198e-02,3.691026890357617957e-03
-2.927599704754499932e-01,2.211165187806528667e-02,4.448021041613629128e-03
-2.924309207760993901e-01,2.238266998237062322e-02,4.046521478013920953e-03
-2.921712935463595673e-01,2.193925963764188289e-02,3.888867255029937985e-03
-2.921115027106954698e-01,2.250003551077712008e-02,4.060839695618490008e-03
-2.918708452641582962e-01,2.228584004469379154e-02,4.096473489544586941e-03
-2.919814356317743664e-01,2.223685144668680058e-02,3.955000111436390679e-03
-2.922731594145279166e-01,2.233179874677258120e-02,3.814728603163224530e-03
-2.918973656080450230e-01,2.207654377191649309e-02,4.112728122474760759e-03
-2.919546218031967566e-01,2.258966506836700833e-02,4.031026820355776419e-03
-2.919162820303947692e-01,2.229985227115756710e-02,4.332809957642596264e-03
-2.915263475978958074e-01,2.283627225000149294e-02,4.624778449932490966e-03
-2.913017517680787649e-01,2.297564746269875960e-02,4.529892014569539792e-03
-2.912380122293007911e-01,2.299460724074149295e-02,4.724513219038561224e-03
-2.905437341723395295e-01,2.291633854223737096e-02,4.620295304526344203e-03
-2.906172387471965268e-01,2.246112711138651546e-02,4.537525117822892654e-03
-2.902697528731721377e-01,2.308090341255236710e-02,5.021114934133358472e-03
-2.912689348435509307e-01,2.278792231470253699e-02,4.927909365636464964e-03
-2.918503280162218494e-01,2.213654638346546077e-02,5.069612028659426645e-03
-2.926904146037069832e-01,2.254913916812315705e-02,4.344069514484202518e-03
-2.915222121317967430e-01,2.241537685013933121e-02,4.335024849919224231e-03
-2.910595201763813145e-01,2.305750634608643573e-02,4.532493773029625840e-03
-2.900345115532033669e-01,2.361665471320850695e-02,4.273417243966903811e-03
-2.902360554945716542e-01,2.391316096240242786e-02,4.637297823160314511e-03
-2.899679705696486254e-01,2.400024420679343698e-02,4.236447761191885521e-03
-2.899062320628540412e-01,2.431997243215474128e-02,4.930665370311938106e-03
-2.891004031429247889e-01,2.411607227562602082e-02,4.534131284202709382e-03
-2.895784897043992556e-01,2.474624060289233943e-02,4.358756255479047728e-03
-2.894193142802262142e-01,2.473892349593969850e-02,4.491182467732287610e-03
-2.902715137813175472e-01,2.510221752263297468e-02,4.657625389940038031e-03
-2.900817092275851938e-01,2.560465330829211905e-02,4.383623663571115277e-03
-2.898460410207933102e-01,2.533218278827216105e-02,5.022708672731805886e-03
-2.899884878175851277e-01,2.539452327218840247e-02,4.604941969752027360e-03
-2.903098268736930554e-01,2.493013043958703864e-02,4.995791874383404517e-03
-2.899198123999147669e-01,2.527869186830251566e-02,5.247737225715276912e-03
-2.895315855147083117e-01,2.496116477812295245e-02,5.210558051463663742e-03
-2.897961486233405215e-01,2.478319632857247171e-02,4.889700910558389402e-03
-2.898401446465488918e-01,2.447683666438694311e-02,5.081743701940465499e-03
-2.897503116507073595e-01,2.448772394590330650e-02,5.506995098301494321e-03
-2.903009956525396396e-01,2.459677852147207008e-02,5.307179131427228018e-03
-2.908034948042115819e-01,2.380960088715475265e-02,5.257302992359265230e-03
-2.905166802199239395e-01,2.380358445099132331e-02,5.304133810877487490e-03
-2.905589953762662825e-01,2.435581091497747430e-02,5.388619465625043604e-03
-2.903330922055534224e-01,2.552941450571619836e-02,5.277410445620814294e-03
-2.909699006239513386e-01,2.439620341308910284e-02,4.875755385160729545e-03
-2.913211484381045269e-01,2.466327281428052492e-02,5.167831849801395386e-03
-2.915276816192180487e-01,2.457171726340661236e-02,5.111572418706380322e-03
-2.919174292887319333e-01,2.457220751624254393e-02,5.154040153737459752e-03
-2.927533270492650996e-01,2.447757037611419245e-02,5.188148160776212721e-03
-2.928230696839932978e-01,2.405545434674215624e-02,5.569567785304142989e-03
-2.921447198416199376e-01,2.409306207534354927e-02,5.375225891549471370e-03
-2.920842886757212264e-01,2.407591656629909718e-02,4.652324322710675239e-03
-2.921162251461763004e-01,2.405281465205071773e-02,4.576218823156941867e-03
-2.921200671275844263e-01,2.386858463991883839e-02,4.933947896528043803e-03
-2.926589583809278694e-01,2.389576365683340059e-02,5.094865052289961928e-03
-2.930958503639706780e-01,2.431327397759030368e-02,4.810094021915366225e-03
-2.927891855424076817e-01,2.466400152342781288e-02,4.427163201358303747e-03
-2.890287395174925278e-01,1.766481186220352634e-02,2.839683872643362916e-03
-2.890139052003889431e-01,1.751950358967547389e-02,3.097455145218578308e-03
-2.891282041472808539e-01,1.699372076334998080e-02,2.924554726047723895e-03
-2.890668658468829588e-01,1.584681093926984530e-02,3.291361189194365496e-03
-2.891466136415281607e-01,1.604939541726948041e-02,3.888135627711006900e-03
-2.892722784500857958e-01,1.671324945044972213e-02,4.395448928829695165e-03
-2.891615279999111277e-01,1.752947039647946917e-02,4.467398535082899892e-03
-2.895087203892446337e-01,1.805102270768671469e-02,4.939402376209467947e-03
-2.897708022182173826e-01,1.807990426931382205e-02,4.551489819777060179e-03
-2.896023420056413888e-01,1.847890671175090802e-02,4.508015315529331594e-03
-2.900118065102983422e-01,1.822593458088255305e-02,5.109316672026757190e-03
-2.901879506856906432e-01,1.831048985486786324e-02,4.952946027683795098e-03
-2.894023188485805309e-01,1.869267862606441635e-02,4.889614616054105758e-03
-2.898688794658305645e-01,1.901689750070180429e-02,5.372958889064942054e-03
-2.895698986070838199e-01,1.852109680359428912e-02,5.749879109801860587e-03
-2.898715208280486233e-01,1.828608059972366279e-02,6.161537245770639867e-03
-2.893857769841843841e-01,1.860473994050050248e-02,5.845822757062709915e-03
-2.898117833532374843e-01,1.804359220892168270e-02,6.351077079646810092e-03
-2.899619941541248802e-01,1.833094707184484626e-02,6.569957461861277923e-03
-2.895014633132514947e-01,1.853824731521869912e-02,6.661641412287459645e-03
-2.898570333564888246e-01,1.841983124502091784e-02,6.760007142011551992e-03
-2.906244424623367628e-01,1.836370063035983394e-02,7.240474931546247474e-03
-2.911703506678353093e-01,1.935296915478754848e-02,6.926136152326905701e-03
-2.904098251120103003e-01,1.922013731667600658e-02,6.472227059791915878e-03
-2.907622468649270764e-01,1.919005013327890197e-02,6.817578499700684830e-03
-2.908246790628092326e-01,1.940965505582402384e-02,6.326498987429009929e-03
-2.904522736704848729e-01,1.940977845279633421e-02,6.197489120405765689e-03
-2.908571758222196491e-01,1.971762054817623178e-02,6.639882690757940159e-03
-2.909268384156685205e-01,1.967589236121568622e-02,7.187653523527715548e-03
-2.911124541424489065e-01,1.881997260816189316e-02,7.169994416274191179e-03
-2.914251754208149747e-01,1.870875858557770333e-02,6.293358979612227039e-03
-2.915380069442524147e-01,1.839639082286201321e-02,5.872148000331017977e-03
-2.914897687332392295e-01,1.759949984579193411e-02,5.903402035503444237e-03
-2.914207464700250827e-01,1.738680848874946464e-02,5.685407526823295019e-03
-2.911702172657030796e-01,1.813216788966698009e-02,5.463849096804374202e-03
-2.910903360689257036e-01,1.793759921228752288e-02,5.095570416064110902e-03
-2.910307586766732180e-01,1.814669538186648029e-02,4.596134927735078847e-03
-2.917660712295073733e-01,1.818854029569272335e-02,4.969234428028688338e-03
-2.920180945377102710e-01,1.845774746605308506e-02,4.434323560805577755e-03
-2.926161362964830870e-01,1.816676740018665498e-02,5.379776988666721584e-03
-2.930291226174308594e-01,1.875116378835930270e-02,5.590163823874973008e-03
-2.935783391958086130e-01,1.829211871373357876e-02,4.978069817998735484e-03
-2.935208161963924200e-01,1.888655694740960095e-02,4.934107562205052554e-03
-2.933444585775885627e-01,1.872256904131648636e-02,5.003719296090982684e-03
-2.933244215773280761e-01,1.950017340511987426e-02,4.470957036960049834e-03
-2.928954003200866518e-01,1.985302704743975230e-02,4.718245820113880704e-03
-2.923689154650403466e-01,2.046969174387141058e-02,4.353156700978827454e-03
-2.917260772702657823e-01,2.048879326167963796e-02,4.993550718561994006e-03
-2.913916648051996239e-01,2.080774275209406818e-02,5.017455130012048528e-03
-2.912833956346843056e-01,2.039363752076225195e-02,5.665452235368816959e-03
-2.915128473021144639e-01,2.055793892186609864e-02,5.638334500058748804e-03
-2.924067483097398390e-01,2.028449123122758047e-02,5.600400769996728007e-03
-2.932013714505620761e-01,2.020680116447199151e-02,5.738057179596585400e-03
-2.931477171129804882e-01,2.035478915233115277e-02,5.134793561110436236e-03
-2.935833284355539030e-01,2.053490037363052759e-02,4.976117144288265751e-03
-2.934098256223797163e-01,2.058742412814152864e-02,4.430461985959275283e-03
-2.930363263325710954e-01,2.065158221610936123e-02,4.922711685059577395e-03
-2.931591363354990598e-01,1.995380902328380140e-02,4.488942145674203708e-03
-2.932241832151728511e-01,1.910368892792856793e-02,4.637013926747668782e-03
-2.928895573066951363e-01,1.791248792842247903e-02,5.087876031206266594e-03
-2.932281319182867829e-01,1.816145132521741756e-02,5.265409256300359817e-03
-2.928146386692365710e-01,1.771944670545701900e-02,4.775603734391451090e-03
-2.930355259197777174e-01,1.732115629690069228e-02,4.698763272465480631e-03
-2.934169759766670493e-01,1.669598387948626611e-02,4.702803272663637520e-03
-2.934596913394060813e-01,1.676214299943750222e-02,4.971000338754041036e-03
-2.933842124129921736e-01,1.665090896653348071e-02,5.348641764768310644e-03
-2.942742447587829990e-01,1.691192524597511307e-02,5.264789353267168744e-03
-2.939893511651994196e-01,1.682603428314087893e-02,5.111250586062382993e-03
-2.943285394265993116e-01,1.723693119319263944e-02,4.855484097405538685e-03
-2.937635547161923100e-01,1.703322113470234073e-02,5.859672399677831427e-03
-2.944443057969457489e-01,1.653378356196499172e-02,5.802671752985631010e-03
-2.946592433123895738e-01,1.615918036951218689e-02,6.191834120644338496e-03
-2.947144717951314941e-01,1.616363099814860371e-02,6.168335751934248858e-03
-2.952817510222127684e-01,1.612420399796897150e-02,6.597423293360125084e-03
-2.956080526376395623e-01,1.571245164674430622e-02,6.500394503129943574e-03
-2.952338863371697930e-01,1.576350797780081206e-02,6.228730649128295417e-03
-2.947022254793930651e-01,1.508358232274054599e-02,6.877566103509777026e-03
-2.943462819101854699e-01,1.534713324269448842e-02,6.584967286145109941e-03
-2.942966296365706613e-01,1.571636866685181474e-02,6.582867453207527121e-03
-2.942988707923920866e-01,1.599363832857863058e-02,6.388259172070065092e-03
-2.943165065542724390e-01,1.572468462226950595e-02,5.202266275182441599e-03
-2.946137265048737741e-01,1.529914182562589278e-02,5.102596122734168356e-03
-2.942253662175350892e-01,1.424321725830439943e-02,4.263384569860121168e-03
-2.934217517730007829e-01,1.445166476001540426e-02,3.947815572852650216e-03
-2.938602979424831951e-01,1.428919763822967572e-02,3.612543080915279429e-03
-2.939491437625462722e-01,1.443374885365734418e-02,3.920116704504069197e-03
-2.942449229701195601e-01,1.476707909392582438e-02,3.670971547303969809e-03
-2.952961851329197196e-01,1.461309634774972215e-02,4.539875913521726654e-03
-2.949507002908787201e-01,1.432248814032687639e-02,5.397653291266777710e-03
-2.952679839221669655e-01,1.387172567058578623e-02,5.886702172956962721e-03
-2.956280362770471459e-01,1.398823075523942042e-02,5.502877141232318144e-03
-2.955273443476423290e-01,1.452433723907261241e-02,4.773396345984760002e-03
-2.954451686341906247e-01,1.526628654798508136e-02,4.378100398415261940e-03
-2.954558408047687768e-01,1.556503895558037330e-02,4.443162702710594207e-03
-2.959182392754933222e-01,1.535542251768573160e-02,4.794170393025780699e-03
-2.968378068533591985e-01,1.566844061579602751e-02,5.075756030611797663e-03
-2.968438366297358466e-01,1.568982664511863953e-02,5.147519290761547357e-03
-2.970945525970429268e-01,1.536248782811379388e-02,5.446040329033758655e-03
-2.971347599996960742e-01,1.556550586304316676e-02,5.304210517103518166e-03
-2.967289773938885378e-01,1.584436134261682852e-02,5.162897638435656397e-03
-3.025269809060096016e-01,1.517222470455195649e-02,1.703564405092890949e-02
-3.019108498181068412e-01,1.515066358493079822e-02,1.738044020446228438e-02
-3.013839113958109439e-01,1.557264787969725971e-02,1.641302795187328176e-02
-3.019430530928263745e-01,1.549093573865503205e-02,1.629901248451233117e-02
-3.023969138270884427e-01,1.622214117334328659e-02,1.617093309736137088e-02
-3.023618824271656624e-01,1.610402192288970871e-02,1.606734800921390260e-02
-3.026730829212243568e-01,1.611913138189104838e-02,1.589375514960045949e-02
-3.027965866152399488e-01,1.632614981326057160e-02,1.622365028496410011e-02
-3.030601091872408004e-01,1.650172536206423804e-02,1.578658821420270489e-02
-3.025040624196930206e-01,1.650506875300317144e-02,1.566407836607221216e-02
-3.027494956625639277e-01,1.695146563796713982e-02,1.631454716281014600e-02
-3.026767915005003085e-01,1.639697967536639725e-02,1.557953142972016460e-02
-3.032451112642129409e-01,1.676460093372377988e-02,1.585180017901512833e-02
-3.035060191544221575e-01,1.686038699971593655e-02,1.679861514238831233e-02
-3.034296064130826420e-01,1.634545643684709795e-02,1.627771650162897557e-02
-3.028638746507351653e-01,1.686293831549477359e-02,1.626353919002657133e-02
-3.036404618232803054e-01,1.713650773557895066e-02,1.599404854013522850e-02
-3.038809858676852493e-01,1.746303613463051629e-02,1.575798346199996924e-02
-3.037103111797143096e-01,1.725385825624557029e-02,1.555188717286946215e-02
-3.043543766741053092e-01,1.737968814994185832e-02,1.549668370302735576e-02
-3.043986928624310973e-01,1.746153369311631218e-02,1.526726038355033684e-02
-3.046111490982155168e-01,1.747163556957918515e-02,1.522241392174898851e-02
-3.046709132534531350e-01,1.752731094946404639e-02,1.509486314054697687e-02
