vel_x (m/s),vel_y (m/s),vel_z (m/s)
3.391559839248657227e+00,2.078348636627197266e+00,-1.047213189303874969e-02
3.389864683151245117e+00,2.080971956253051758e+00,-1.050276402384042740e-02
3.388404607772827148e+00,2.083658695220947266e+00,-1.050156261771917343e-02
3.386902332305908203e+00,2.086281299591064453e+00,-1.045110356062650681e-02
3.385353326797485352e+00,2.089011192321777344e+00,-1.049712765961885452e-02
3.383767843246459961e+00,2.091615200042724609e+00,-1.058397907763719559e-02
3.382219791412353516e+00,2.094205617904663086e+00,-1.055241283029317856e-02
3.380661487579345703e+00,2.096747398376464844e+00,-1.044357940554618835e-02
3.379192352294921875e+00,2.099199295043945312e+00,-1.062448229640722275e-02
3.377621412277221680e+00,2.101760387420654297e+00,-1.053352095186710358e-02
3.376078605651855469e+00,2.104320764541625977e+00,-1.048650499433279037e-02
3.374586105346679688e+00,2.106823682785034180e+00,-1.046440843492746353e-02
3.373063802719116211e+00,2.109215259552001953e+00,-1.034564711153507233e-02
3.371502161026000977e+00,2.111679792404174805e+00,-1.021139882504940033e-02
3.370067358016967773e+00,2.114168882369995117e+00,-1.031426247209310532e-02
3.368621826171875000e+00,2.116663932800292969e+00,-1.029515080153942108e-02
3.367136240005493164e+00,2.119067192077636719e+00,-1.022808812558650970e-02
3.365630388259887695e+00,2.121514558792114258e+00,-1.025525853037834167e-02
3.364099264144897461e+00,2.123943090438842773e+00,-1.022531278431415558e-02
3.362731933593750000e+00,2.126334905624389648e+00,-1.024843938648700714e-02
3.361254215240478516e+00,2.128702163696289062e+00,-1.016934122890233994e-02
3.359852313995361328e+00,2.131139278411865234e+00,-1.014037802815437317e-02
3.358549594879150391e+00,2.133518695831298828e+00,-1.007891353219747543e-02
3.357139348983764648e+00,2.135829925537109375e+00,-1.021419186145067215e-02
3.355707883834838867e+00,2.138193607330322266e+00,-1.030416134744882584e-02
3.354327678680419922e+00,2.140561580657958984e+00,-1.032359711825847626e-02
3.352898120880126953e+00,2.142832040786743164e+00,-1.024762727320194244e-02
3.351500034332275391e+00,2.145114183425903320e+00,-1.033688150346279144e-02
3.350113391876220703e+00,2.147402286529541016e+00,-1.022056210786104202e-02
3.348758697509765625e+00,2.149745702743530273e+00,-1.022721920162439346e-02
3.347358226776123047e+00,2.152039289474487305e+00,-1.029550191015005112e-02
3.346054077148437500e+00,2.154302597045898438e+00,-1.019126549363136292e-02
3.344699621200561523e+00,2.156525611877441406e+00,-1.013905182480812073e-02
3.343278646469116211e+00,2.158643960952758789e+00,-1.007479336112737656e-02
3.341930866241455078e+00,2.160853385925292969e+00,-1.020786911249160767e-02
3.340565919876098633e+00,2.163003683090209961e+00,-1.016668975353240967e-02
3.339151144027709961e+00,2.165248155593872070e+00,-1.017704699188470840e-02
3.337723731994628906e+00,2.167408943176269531e+00,-1.017944980412721634e-02
3.336319684982299805e+00,2.169529199600219727e+00,-1.030995044857263565e-02
3.334957838058471680e+00,2.171626329421997070e+00,-1.028336212038993835e-02
3.333657503128051758e+00,2.173739910125732422e+00,-1.014735829085111618e-02
3.332279205322265625e+00,2.175824403762817383e+00,-1.024667359888553619e-02
3.331077337265014648e+00,2.177921533584594727e+00,-1.033160742372274399e-02
3.329740524291992188e+00,2.180012702941894531e+00,-1.036687474697828293e-02
3.328398466110229492e+00,2.182043313980102539e+00,-1.039600931107997894e-02
3.327093601226806641e+00,2.184068918228149414e+00,-1.040665246546268463e-02
3.325808286666870117e+00,2.186215639114379883e+00,-1.031810417771339417e-02
3.324429035186767578e+00,2.188294410705566406e+00,-1.018355041742324829e-02
3.323075056076049805e+00,2.190354585647583008e+00,-1.024521514773368835e-02
3.321905136108398438e+00,2.192413806915283203e+00,-1.022894587367773056e-02
3.320665836334228516e+00,2.194324970245361328e+00,-1.035863626748323441e-02
3.319383144378662109e+00,2.196299791336059570e+00,-1.037210226058959961e-02
3.318152427673339844e+00,2.198329448699951172e+00,-1.039449498057365417e-02
3.316913366317749023e+00,2.200305223464965820e+00,-1.047822739928960800e-02
3.315648078918457031e+00,2.202239751815795898e+00,-1.047576684504747391e-02
3.314406394958496094e+00,2.204257011413574219e+00,-1.045858208090066910e-02
3.313203811645507812e+00,2.206177711486816406e+00,-1.040734071284532547e-02
3.312007427215576172e+00,2.208169460296630859e+00,-1.030924543738365173e-02
3.310678005218505859e+00,2.210082769393920898e+00,-1.024577859789133072e-02
3.309433460235595703e+00,2.211950302124023438e+00,-1.024694181978702545e-02
3.308199882507324219e+00,2.213830947875976562e+00,-1.036539766937494278e-02
3.306885480880737305e+00,2.215722560882568359e+00,-1.024388056248426437e-02
3.305601119995117188e+00,2.217617511749267578e+00,-1.029662787914276123e-02
3.304399967193603516e+00,2.219552278518676758e+00,-1.014229469001293182e-02
3.303227901458740234e+00,2.221327543258666992e+00,-9.933725930750370026e-03
3.302037000656127930e+00,2.223172187805175781e+00,-9.839598089456558228e-03
3.300924777984619141e+00,2.224957466125488281e+00,-9.888950735330581665e-03
3.299712419509887695e+00,2.226745367050170898e+00,-9.874607436358928680e-03
3.298525333404541016e+00,2.228547334671020508e+00,-9.738718159496784210e-03
3.297338247299194336e+00,2.230352401733398438e+00,-9.669662453234195709e-03
3.296190023422241211e+00,2.232145309448242188e+00,-9.568725712597370148e-03
3.295093059539794922e+00,2.233964681625366211e+00,-9.567438624799251556e-03
3.293961048126220703e+00,2.235755443572998047e+00,-9.664360433816909790e-03
3.292793989181518555e+00,2.237529516220092773e+00,-9.726434946060180664e-03
3.291621923446655273e+00,2.239277601242065430e+00,-9.813572280108928680e-03
3.290455579757690430e+00,2.241063356399536133e+00,-9.808441624045372009e-03
3.289301633834838867e+00,2.242834806442260742e+00,-9.711949154734611511e-03
3.295647621154785156e+00,2.234937429428100586e+00,-1.101270411163568497e-02
3.294518232345581055e+00,2.236675739288330078e+00,-1.108160708099603653e-02
3.293366432189941406e+00,2.238415241241455078e+00,-1.113609969615936279e-02
3.292176246643066406e+00,2.240026950836181641e+00,-1.107732485979795456e-02
3.291115760803222656e+00,2.241634607315063477e+00,-1.098992023617029190e-02
3.290025472640991211e+00,2.243453502655029297e+00,-1.094932202249765396e-02
3.288951158523559570e+00,2.245074272155761719e+00,-1.097178086638450623e-02
3.287845849990844727e+00,2.246679306030273438e+00,-1.107136346399784088e-02
3.286866664886474609e+00,2.248321771621704102e+00,-1.106665190309286118e-02
3.285723686218261719e+00,2.250013828277587891e+00,-1.106250379234552383e-02
3.284633874893188477e+00,2.251612424850463867e+00,-1.101877819746732712e-02
3.283556699752807617e+00,2.253273010253906250e+00,-1.103104278445243835e-02
3.282557964324951172e+00,2.254910230636596680e+00,-1.098384521901607513e-02
3.281539201736450195e+00,2.256532192230224609e+00,-1.098504662513732910e-02
3.280488491058349609e+00,2.258146524429321289e+00,-1.104707363992929459e-02
3.279435873031616211e+00,2.259706258773803711e+00,-1.089747063815593719e-02
3.278343915939331055e+00,2.261366605758666992e+00,-1.087138801813125610e-02
3.277294397354125977e+00,2.262921571731567383e+00,-1.094042416661977768e-02
3.276203393936157227e+00,2.264467477798461914e+00,-1.095954515039920807e-02
3.275205612182617188e+00,2.266018390655517578e+00,-1.105645764619112015e-02
3.274169683456420898e+00,2.267514705657958984e+00,-1.105725858360528946e-02
3.273157835006713867e+00,2.269109010696411133e+00,-1.102787628769874573e-02
3.272224903106689453e+00,2.270648717880249023e+00,-1.090448070317506790e-02
3.271135568618774414e+00,2.272251129150390625e+00,-1.085352618247270584e-02
3.270159482955932617e+00,2.273793458938598633e+00,-1.076940260827541351e-02
3.269162178039550781e+00,2.275271177291870117e+00,-1.079970039427280426e-02
3.268121957778930664e+00,2.276830434799194336e+00,-1.074668578803539276e-02
3.267198324203491211e+00,2.278239965438842773e+00,-1.075956970453262329e-02
3.266206741333007812e+00,2.279754400253295898e+00,-1.075963675975799561e-02
3.265278816223144531e+00,2.281141519546508789e+00,-1.069018058478832245e-02
3.264274835586547852e+00,2.282643079757690430e+00,-1.072773616760969162e-02
3.263282299041748047e+00,2.284080266952514648e+00,-1.077712699770927429e-02
3.262354612350463867e+00,2.285560846328735352e+00,-1.081722881644964218e-02
3.261355161666870117e+00,2.286991596221923828e+00,-1.079512294381856918e-02
3.260334968566894531e+00,2.288452148437500000e+00,-1.078221946954727173e-02
3.259345531463623047e+00,2.289891958236694336e+00,-1.075646094977855682e-02
3.258389711380004883e+00,2.291260957717895508e+00,-1.078489981591701508e-02
3.257491111755371094e+00,2.292749643325805664e+00,-1.083737052977085114e-02
3.256602287292480469e+00,2.294076442718505859e+00,-1.095690391957759857e-02
3.255690574645996094e+00,2.295431137084960938e+00,-1.106194127351045609e-02
3.254766702651977539e+00,2.296859979629516602e+00,-1.104240957647562027e-02
3.253771543502807617e+00,2.298279762268066406e+00,-1.109604444354772568e-02
3.252860307693481445e+00,2.299557685852050781e+00,-1.114842016249895096e-02
3.251945495605468750e+00,2.300970077514648438e+00,-1.106412522494792938e-02
3.250964879989624023e+00,2.302240848541259766e+00,-1.108080521225929260e-02
3.249916315078735352e+00,2.303584814071655273e+00,-1.095790509134531021e-02
3.248970746994018555e+00,2.304953813552856445e+00,-1.094452477991580963e-02
3.248083353042602539e+00,2.306340694427490234e+00,-1.091481745243072510e-02
3.247189760208129883e+00,2.307754516601562500e+00,-1.088899187743663788e-02
3.246287345886230469e+00,2.309068679809570312e+00,-1.087657548487186432e-02
3.245434999465942383e+00,2.310327768325805664e+00,-1.079283375293016434e-02
3.244633436203002930e+00,2.311617612838745117e+00,-1.074045803397893906e-02
3.243712186813354492e+00,2.312908887863159180e+00,-1.068403851240873337e-02
3.242888212203979492e+00,2.314151763916015625e+00,-1.064672134816646576e-02
3.241937160491943359e+00,2.315403223037719727e+00,-1.069115288555622101e-02
3.241044521331787109e+00,2.316639184951782227e+00,-1.068662293255329132e-02
3.240223884582519531e+00,2.318002939224243164e+00,-1.059928536415100098e-02
3.239337682723999023e+00,2.319233655929565430e+00,-1.048988942056894302e-02
3.238478660583496094e+00,2.320481300354003906e+00,-1.047353353351354599e-02
3.237736940383911133e+00,2.321774482727050781e+00,-1.044196728616952896e-02
3.236949443817138672e+00,2.322995185852050781e+00,-1.053542736917734146e-02
3.236172914505004883e+00,2.324313402175903320e+00,-1.050973497331142426e-02
3.235335826873779297e+00,2.325586795806884766e+00,-1.037252042442560196e-02
3.234452724456787109e+00,2.326795816421508789e+00,-1.051830872893333435e-02
3.233635902404785156e+00,2.328028440475463867e+00,-1.059840805828571320e-02
3.232875823974609375e+00,2.329260349273681641e+00,-1.060981396585702896e-02
3.232085466384887695e+00,2.330507278442382812e+00,-1.042959839105606079e-02
3.231278419494628906e+00,2.331696271896362305e+00,-1.049560215324163437e-02
3.230540990829467773e+00,2.332886934280395508e+00,-1.055046729743480682e-02
3.229744911193847656e+00,2.334138631820678711e+00,-1.063649822026491165e-02
3.228914976119995117e+00,2.335333824157714844e+00,-1.068894099444150925e-02
3.228112220764160156e+00,2.336463212966918945e+00,-1.078039873391389847e-02
3.227309942245483398e+00,2.337723493576049805e+00,-1.073680631816387177e-02
3.226511001586914062e+00,2.338884592056274414e+00,-1.082703378051519394e-02
3.225681066513061523e+00,2.340046882629394531e+00,-1.080610044300556183e-02
3.224888563156127930e+00,2.341178894042968750e+00,-1.085146702826023102e-02
3.224075794219970703e+00,2.342335939407348633e+00,-1.091468613594770432e-02
3.223369121551513672e+00,2.343511581420898438e+00,-1.085192523896694183e-02
3.222613573074340820e+00,2.344652414321899414e+00,-1.082812156528234482e-02
3.221807718276977539e+00,2.345856666564941406e+00,-1.085061859339475632e-02
3.221067190170288086e+00,2.346902847290039062e+00,-1.086870022118091583e-02
3.220369100570678711e+00,2.348030090332031250e+00,-1.105044223368167877e-02
3.219688892364501953e+00,2.349086999893188477e+00,-1.115894131362438202e-02
3.218931674957275391e+00,2.350237846374511719e+00,-1.114650536328554153e-02
3.218214988708496094e+00,2.351305246353149414e+00,-1.112781371921300888e-02
3.217452049255371094e+00,2.352421760559082031e+00,-1.114483643323183060e-02
3.216801166534423828e+00,2.353536844253540039e+00,-1.116281282156705856e-02
3.216085672378540039e+00,2.354666948318481445e+00,-1.106815133243799210e-02
3.215369224548339844e+00,2.355701684951782227e+00,-1.117401849478483200e-02
3.214626312255859375e+00,2.356765508651733398e+00,-1.121030561625957489e-02
3.213896989822387695e+00,2.357744693756103516e+00,-1.117641199380159378e-02
3.213083505630493164e+00,2.358759641647338867e+00,-1.121989917010068893e-02
3.212386369705200195e+00,2.359819650650024414e+00,-1.119035389274358749e-02
3.211588382720947266e+00,2.360921859741210938e+00,-1.113929413259029388e-02
3.210869550704956055e+00,2.361952066421508789e+00,-1.107082981616258621e-02
3.210156440734863281e+00,2.363019227981567383e+00,-1.090395543724298477e-02
3.209474802017211914e+00,2.364057302474975586e+00,-1.093383412808179855e-02
3.208661794662475586e+00,2.365055799484252930e+00,-1.093563623726367950e-02
3.208026885986328125e+00,2.366097450256347656e+00,-1.094029936939477921e-02
3.207337856292724609e+00,2.367050647735595703e+00,-1.096709724515676498e-02
3.205488204956054688e+00,2.368378639221191406e+00,-1.443468686193227768e-02
3.204746484756469727e+00,2.369339466094970703e+00,-1.441332418471574783e-02
3.204024791717529297e+00,2.370270252227783203e+00,-1.438304502516984940e-02
3.203235626220703125e+00,2.371305465698242188e+00,-1.438028924167156219e-02
3.202549695968627930e+00,2.372265100479125977e+00,-1.427318248897790909e-02
3.201886892318725586e+00,2.373212337493896484e+00,-1.419068966060876846e-02
3.201283454895019531e+00,2.374141216278076172e+00,-1.411534007638692856e-02
3.200572252273559570e+00,2.375137805938720703e+00,-1.419821474701166153e-02
3.199900627136230469e+00,2.376074552536010742e+00,-1.430757250636816025e-02
3.199225902557373047e+00,2.377005338668823242e+00,-1.431006193161010742e-02
3.198551654815673828e+00,2.377924203872680664e+00,-1.433767098933458328e-02
3.197837352752685547e+00,2.378913640975952148e+00,-1.428958680480718613e-02
3.197243452072143555e+00,2.379876136779785156e+00,-1.425906922668218613e-02
3.196637630462646484e+00,2.380773782730102539e+00,-1.427128538489341736e-02
3.196047782897949219e+00,2.381722450256347656e+00,-1.441813260316848755e-02
3.195355176925659180e+00,2.382596731185913086e+00,-1.437226124107837677e-02
3.194592714309692383e+00,2.383514881134033203e+00,-1.438052952289581299e-02
3.194005489349365234e+00,2.384451150894165039e+00,-1.442539971321821213e-02
3.193317413330078125e+00,2.385372161865234375e+00,-1.437648572027683258e-02
3.192552089691162109e+00,2.386305332183837891e+00,-1.444145943969488144e-02
3.191893815994262695e+00,2.387142419815063477e+00,-1.440744195133447647e-02
3.191290616989135742e+00,2.388067722320556641e+00,-1.445314195007085800e-02
3.190645217895507812e+00,2.388992071151733398e+00,-1.453926786780357361e-02
3.190011978149414062e+00,2.389810800552368164e+00,-1.460868585854768753e-02
3.189426422119140625e+00,2.390639781951904297e+00,-1.463936548680067062e-02
3.188851833343505859e+00,2.391494750976562500e+00,-1.455517485737800598e-02
3.188155651092529297e+00,2.392402172088623047e+00,-1.466993056237697601e-02
3.187510490417480469e+00,2.393192768096923828e+00,-1.470216456800699234e-02
3.186887025833129883e+00,2.394093990325927734e+00,-1.474604289978742599e-02
3.186262130737304688e+00,2.394971847534179688e+00,-1.478006970137357712e-02
3.185615777969360352e+00,2.395766735076904297e+00,-1.481688115745782852e-02
3.184980869293212891e+00,2.396763324737548828e+00,-1.485141366720199585e-02
3.184442996978759766e+00,2.397570371627807617e+00,-1.478810887783765793e-02
3.183756351470947266e+00,2.398458242416381836e+00,-1.488777715712785721e-02
3.183208703994750977e+00,2.399311304092407227e+00,-1.491725537925958633e-02
3.182715892791748047e+00,2.400212287902832031e+00,-1.498011220246553421e-02
3.182154893875122070e+00,2.401053428649902344e+00,-1.501655206084251404e-02
3.181555032730102539e+00,2.401819229125976562e+00,-1.503944955766201019e-02
3.180925846099853516e+00,2.402643442153930664e+00,-1.490300707519054413e-02
3.180310249328613281e+00,2.403479099273681641e+00,-1.497253961861133575e-02
3.179732322692871094e+00,2.404245376586914062e+00,-1.501647569239139557e-02
3.179171800613403320e+00,2.405089616775512695e+00,-1.523547712713479996e-02
3.178572654724121094e+00,2.405995130538940430e+00,-1.524308789521455765e-02
3.178103208541870117e+00,2.406845331192016602e+00,-1.546341553330421448e-02
3.177554130554199219e+00,2.407580614089965820e+00,-1.545521430671215057e-02
3.176960468292236328e+00,2.408384084701538086e+00,-1.544866245239973068e-02
3.176403045654296875e+00,2.409247636795043945e+00,-1.548547390848398209e-02
3.175838708877563477e+00,2.409932613372802734e+00,-1.555683743208646774e-02
3.175307512283325195e+00,2.410756111145019531e+00,-1.544822379946708679e-02
3.174869775772094727e+00,2.411519289016723633e+00,-1.554970443248748779e-02
3.174345254898071289e+00,2.412184476852416992e+00,-1.544172968715429306e-02
3.173907279968261719e+00,2.412954807281494141e+00,-1.545461360365152359e-02
3.173331737518310547e+00,2.413756370544433594e+00,-1.547470781952142715e-02
3.172782421112060547e+00,2.414552450180053711e+00,-1.549478247761726379e-02
3.172263145446777344e+00,2.415267705917358398e+00,-1.531021762639284134e-02
3.171736717224121094e+00,2.416119337081909180e+00,-1.521273329854011536e-02
3.171282529830932617e+00,2.416797161102294922e+00,-1.523461099714040756e-02
3.170852661132812500e+00,2.417531013488769531e+00,-1.531138177961111069e-02
3.170297384262084961e+00,2.418246507644653320e+00,-1.529698166996240616e-02
3.169715166091918945e+00,2.419015169143676758e+00,-1.534092705696821213e-02
3.169217586517333984e+00,2.419785499572753906e+00,-1.533154305070638657e-02
3.168801784515380859e+00,2.420476436614990234e+00,-1.535363029688596725e-02
3.168371915817260742e+00,2.421190261840820312e+00,-1.539920642971992493e-02
3.167933702468872070e+00,2.421917200088500977e+00,-1.540657877922058105e-02
3.167455434799194336e+00,2.422523498535156250e+00,-1.526083797216415405e-02
3.166868686676025391e+00,2.423283100128173828e+00,-1.520209200680255890e-02
3.166336297988891602e+00,2.424052715301513672e+00,-1.524108741432428360e-02
3.165839910507202148e+00,2.424807548522949219e+00,-1.522275805473327637e-02
3.165355682373046875e+00,2.425511121749877930e+00,-1.515881437808275223e-02
3.164846181869506836e+00,2.426199913024902344e+00,-1.513957884162664413e-02
3.164402008056640625e+00,2.426977157592773438e+00,-1.519188750535249710e-02
3.163952112197875977e+00,2.427707910537719727e+00,-1.519403327256441116e-02
3.163477659225463867e+00,2.428427219390869141e+00,-1.520594488829374313e-02
3.162941217422485352e+00,2.429128646850585938e+00,-1.519929803907871246e-02
3.162500619888305664e+00,2.429805755615234375e+00,-1.526798121631145477e-02
3.161988258361816406e+00,2.430393218994140625e+00,-1.527335029095411301e-02
3.161468744277954102e+00,2.431070566177368164e+00,-1.513947360217571259e-02
3.160978794097900391e+00,2.431832551956176758e+00,-1.520930137485265732e-02
3.160487890243530273e+00,2.432489871978759766e+00,-1.512121967971324921e-02
3.160048484802246094e+00,2.433147668838500977e+00,-1.499977894127368927e-02
3.159475564956665039e+00,2.433774232864379883e+00,-1.480258814990520477e-02
3.158985853195190430e+00,2.434453248977661133e+00,-1.485461089760065079e-02
3.158525466918945312e+00,2.435056447982788086e+00,-1.481456588953733444e-02
3.158099889755249023e+00,2.435651779174804688e+00,-1.480348408222198486e-02
3.157581329345703125e+00,2.436229705810546875e+00,-1.476403977721929550e-02
3.157100200653076172e+00,2.436902523040771484e+00,-1.476869359612464905e-02
3.156682968139648438e+00,2.437537670135498047e+00,-1.475569512695074081e-02
3.156205892562866211e+00,2.438134431838989258e+00,-1.470629498362541199e-02
3.155727624893188477e+00,2.438751459121704102e+00,-1.467563398182392120e-02
3.155281066894531250e+00,2.439291477203369141e+00,-1.468186173588037491e-02
3.154900789260864258e+00,2.439980268478393555e+00,-1.469522248953580856e-02
3.154535293579101562e+00,2.440628528594970703e+00,-1.480746082961559296e-02
3.154100894927978516e+00,2.441315174102783203e+00,-1.482602860778570175e-02
3.153687715530395508e+00,2.441969871520996094e+00,-1.482190843671560287e-02
3.153209209442138672e+00,2.442677021026611328e+00,-1.483198907226324081e-02
3.152716636657714844e+00,2.443256855010986328e+00,-1.476695761084556580e-02
3.152457714080810547e+00,2.443877220153808594e+00,-1.467348821461200714e-02
3.152009010314941406e+00,2.444511651992797852e+00,-1.473723165690898895e-02
3.151575326919555664e+00,2.445107698440551758e+00,-1.464137807488441467e-02
3.151200294494628906e+00,2.445710182189941406e+00,-1.463137380778789520e-02
3.140447854995727539e+00,2.444931030273437500e+00,-1.450067944824695587e-02
3.140011787414550781e+00,2.445507049560546875e+00,-1.455790922045707703e-02
3.139513492584228516e+00,2.446119308471679688e+00,-1.457067858427762985e-02
3.139178752899169922e+00,2.446644544601440430e+00,-1.456657797098159790e-02
3.138805150985717773e+00,2.447199344635009766e+00,-1.456717867404222488e-02
3.138355016708374023e+00,2.447783708572387695e+00,-1.453788205981254578e-02
3.137990474700927734e+00,2.448381900787353516e+00,-1.467250287532806396e-02
3.137622833251953125e+00,2.448938846588134766e+00,-1.466959435492753983e-02
3.137243032455444336e+00,2.449529409408569336e+00,-1.463354565203189850e-02
3.136789083480834961e+00,2.450089216232299805e+00,-1.455269288271665573e-02
3.136427164077758789e+00,2.450676441192626953e+00,-1.445189863443374634e-02
3.136024236679077148e+00,2.451141119003295898e+00,-1.448797620832920074e-02
3.135580301284790039e+00,2.451714515686035156e+00,-1.453190203756093979e-02
3.135134458541870117e+00,2.452301263809204102e+00,-1.446530688554048538e-02
3.134783744812011719e+00,2.452898740768432617e+00,-1.441284548491239548e-02
3.134395122528076172e+00,2.453464746475219727e+00,-1.445421576499938965e-02
3.133940935134887695e+00,2.454024314880371094e+00,-1.453531626611948013e-02
3.133497476577758789e+00,2.454516410827636719e+00,-1.438445411622524261e-02
3.133087873458862305e+00,2.455098867416381836e+00,-1.435715984553098679e-02
3.132732152938842773e+00,2.455728530883789062e+00,-1.430946681648492813e-02
3.132369041442871094e+00,2.456205606460571289e+00,-1.428483333438634872e-02
3.132062196731567383e+00,2.456813812255859375e+00,-1.426565460860729218e-02
3.131662368774414062e+00,2.457369565963745117e+00,-1.431479770690202713e-02
3.131268739700317383e+00,2.457868576049804688e+00,-1.438705716282129288e-02
3.130823135375976562e+00,2.458344697952270508e+00,-1.436887029558420181e-02
3.130433082580566406e+00,2.458851814270019531e+00,-1.437196042388677597e-02
3.129998683929443359e+00,2.459383964538574219e+00,-1.427329331636428833e-02
3.129719734191894531e+00,2.459876298904418945e+00,-1.425298023968935013e-02
3.129300832748413086e+00,2.460290431976318359e+00,-1.416736934334039688e-02
3.128939628601074219e+00,2.460675477981567383e+00,-1.409333571791648865e-02
3.128617048263549805e+00,2.461188554763793945e+00,-1.415616367012262344e-02
3.128262758255004883e+00,2.461727619171142578e+00,-1.412877440452575684e-02
3.127888679504394531e+00,2.462247371673583984e+00,-1.414538733661174774e-02
3.127569198608398438e+00,2.462765455245971680e+00,-1.423967722803354263e-02
3.127134799957275391e+00,2.463243484497070312e+00,-1.434216834604740143e-02
3.126713037490844727e+00,2.463737487792968750e+00,-1.425397209823131561e-02
3.126368999481201172e+00,2.464322328567504883e+00,-1.426865905523300171e-02
3.125998735427856445e+00,2.464877843856811523e+00,-1.438936591148376465e-02
3.125672340393066406e+00,2.465348720550537109e+00,-1.432182639837265015e-02
3.125364065170288086e+00,2.465806961059570312e+00,-1.430642418563365936e-02
3.124968290328979492e+00,2.466325283050537109e+00,-1.441280636936426163e-02
3.124618291854858398e+00,2.466837882995605469e+00,-1.435099914669990540e-02
3.124157428741455078e+00,2.467348098754882812e+00,-1.434089988470077515e-02
3.123818635940551758e+00,2.467878103256225586e+00,-1.433327049016952515e-02
3.123506546020507812e+00,2.468405246734619141e+00,-1.441113837063312531e-02
3.123166799545288086e+00,2.468901395797729492e+00,-1.436516176909208298e-02
3.122853517532348633e+00,2.469411849975585938e+00,-1.429635379463434219e-02
3.122550964355468750e+00,2.469822168350219727e+00,-1.427810080349445343e-02
3.122170925140380859e+00,2.470217227935791016e+00,-1.438603736460208893e-02
3.121826171875000000e+00,2.470677375793457031e+00,-1.441821455955505371e-02
3.121497869491577148e+00,2.471197128295898438e+00,-1.455101370811462402e-02
3.121179580688476562e+00,2.471729755401611328e+00,-1.466447208076715469e-02
3.120868444442749023e+00,2.472173929214477539e+00,-1.471473090350627899e-02
3.120510578155517578e+00,2.472634553909301758e+00,-1.486013736575841904e-02
3.120273590087890625e+00,2.473140954971313477e+00,-1.483578048646450043e-02
3.119971990585327148e+00,2.473608493804931641e+00,-1.485989894717931747e-02
3.119673013687133789e+00,2.474017620086669922e+00,-1.480392739176750183e-02
3.119344234466552734e+00,2.474534034729003906e+00,-1.468064635992050171e-02
3.119048833847045898e+00,2.474936485290527344e+00,-1.466812472790479660e-02
3.118598461151123047e+00,2.475388765335083008e+00,-1.477352436631917953e-02
3.118184328079223633e+00,2.475748538970947266e+00,-1.471778191626071930e-02
3.117898702621459961e+00,2.476164102554321289e+00,-1.477388665080070496e-02
3.117513418197631836e+00,2.476662397384643555e+00,-1.483017206192016602e-02
3.117347002029418945e+00,2.477038145065307617e+00,-1.482586190104484558e-02
3.116997480392456055e+00,2.477512121200561523e+00,-1.484253257513046265e-02
3.116708517074584961e+00,2.477899312973022461e+00,-1.486918795853853226e-02
3.116396427154541016e+00,2.478296756744384766e+00,-1.479898765683174133e-02
3.116067409515380859e+00,2.478745698928833008e+00,-1.467521023005247116e-02
3.115799903869628906e+00,2.479207277297973633e+00,-1.476025860756635666e-02
3.115473031997680664e+00,2.479673147201538086e+00,-1.473313570022583008e-02
3.115162134170532227e+00,2.480108022689819336e+00,-1.468556653708219528e-02
3.114803314208984375e+00,2.480468511581420898e+00,-1.464982237666845322e-02
3.114511251449584961e+00,2.480902910232543945e+00,-1.464691385626792908e-02
3.114216327667236328e+00,2.481248855590820312e+00,-1.477343775331974030e-02
3.113939523696899414e+00,2.481622219085693359e+00,-1.486891973763704300e-02
3.113632202148437500e+00,2.481984376907348633e+00,-1.483241282403469086e-02
3.113382577896118164e+00,2.482298374176025391e+00,-1.484460104256868362e-02
3.113116502761840820e+00,2.482714653015136719e+00,-1.497398596256971359e-02
3.112814903259277344e+00,2.483104467391967773e+00,-1.494992431253194809e-02
3.112627744674682617e+00,2.483474493026733398e+00,-1.483407150954008102e-02
3.112338542938232422e+00,2.483891248703002930e+00,-1.480967644602060318e-02
3.112116575241088867e+00,2.484296560287475586e+00,-1.486183330416679382e-02
3.111863136291503906e+00,2.484637498855590820e+00,-1.497422344982624054e-02
3.111539840698242188e+00,2.485044717788696289e+00,-1.506363041698932648e-02
3.111266851425170898e+00,2.485379934310913086e+00,-1.522118691354990005e-02
3.110996007919311523e+00,2.485729694366455078e+00,-1.522007118910551071e-02
3.110721588134765625e+00,2.486112356185913086e+00,-1.526384521275758743e-02
3.110421657562255859e+00,2.486518859863281250e+00,-1.515983790159225464e-02
3.110170602798461914e+00,2.486928701400756836e+00,-1.522346679121255875e-02
3.109874248504638672e+00,2.487231254577636719e+00,-1.521729677915573120e-02
3.109606504440307617e+00,2.487619400024414062e+00,-1.517204474657773972e-02
3.109365701675415039e+00,2.487992525100708008e+00,-1.525003649294376373e-02
3.109171628952026367e+00,2.488354921340942383e+00,-1.514387317001819611e-02
3.108820915222167969e+00,2.488814592361450195e+00,-1.515090186148881912e-02
3.108531951904296875e+00,2.489140510559082031e+00,-1.523815374821424484e-02
3.108261823654174805e+00,2.489485979080200195e+00,-1.540057361125946045e-02
3.107998609542846680e+00,2.489817380905151367e+00,-1.541232317686080933e-02
3.107784509658813477e+00,2.490142822265625000e+00,-1.546512823551893234e-02
3.107580184936523438e+00,2.490466594696044922e+00,-1.554915681481361389e-02
3.107353448867797852e+00,2.490831375122070312e+00,-1.534278132021427155e-02
