accel_bias_x (m/s^2),accel_bias_y (m/s^2),accel_bias_z (m/s^2)
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.149179646745324135e-03,1.241901074536144733e-03,4.583490546792745590e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.145313493907451630e-03,1.275944872759282589e-03,4.584133159369230270e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.181891770102083683e-03,1.274908659979701042e-03,4.543064162135124207e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.166589790955185890e-03,1.300183474086225033e-03,4.538741894066333771e-03
-1.152732525952160358e-03,1.326954807154834270e-03,4.526420496404170990e-03
-1.152732525952160358e-03,1.326954807154834270e-03,4.526420496404170990e-03
-1.152732525952160358e-03,1.326954807154834270e-03,4.526420496404170990e-03
-1.152732525952160358e-03,1.326954807154834270e-03,4.526420496404170990e-03
-1.152732525952160358e-03,1.326954807154834270e-03,4.526420496404170990e-03
-1.152732525952160358e-03,1.326954807154834270e-03,4.526420496404170990e-03
-1.152732525952160358e-03,1.326954807154834270e-03,4.526420496404170990e-03
-1.152732525952160358e-03,1.326954807154834270e-03,4.526420496404170990e-03
-1.152732525952160358e-03,1.326954807154834270e-03,4.526420496404170990e-03
-1.152732525952160358e-03,1.326954807154834270e-03,4.526420496404170990e-03
-1.152732525952160358e-03,1.326954807154834270e-03,4.526420496404170990e-03
-1.152732525952160358e-03,1.326954807154834270e-03,4.526420496404170990e-03
