gyro_bias_x (deg/s),gyro_bias_y (deg/s),gyro_bias_z (deg/s)
3.923942010645672419e-03,4.150801091012293158e-03,-6.143431345594571602e-04
3.923720229600845613e-03,4.126907935367144821e-03,-6.145020706935555620e-04
3.923720229600845613e-03,4.126907935367144821e-03,-6.145020706935555620e-04
3.923720229600845613e-03,4.126907935367144821e-03,-6.145020706935555620e-04
3.923720229600845613e-03,4.126907935367144821e-03,-6.145020706935555620e-04
3.923720229600845613e-03,4.126907935367144821e-03,-6.145020706935555620e-04
3.923720229600845613e-03,4.126907935367144821e-03,-6.145020706935555620e-04
3.923720229600845613e-03,4.126907935367144821e-03,-6.145020706935555620e-04
3.923720229600845613e-03,4.126907935367144821e-03,-6.145020706935555620e-04
3.923720229600845613e-03,4.126907935367144821e-03,-6.145020706935555620e-04
3.923720229600845613e-03,4.126907935367144821e-03,-6.145020706935555620e-04
3.921716696327464009e-03,4.111791806259194014e-03,-6.146218199513122336e-04
3.921716696327464009e-03,4.111791806259194014e-03,-6.146218199513122336e-04
3.921716696327464009e-03,4.111791806259194014e-03,-6.146218199513122336e-04
3.921716696327464009e-03,4.111791806259194014e-03,-6.146218199513122336e-04
3.921716696327464009e-03,4.111791806259194014e-03,-6.146218199513122336e-04
3.921716696327464009e-03,4.111791806259194014e-03,-6.146218199513122336e-04
3.921716696327464009e-03,4.111791806259194014e-03,-6.146218199513122336e-04
3.921716696327464009e-03,4.111791806259194014e-03,-6.146218199513122336e-04
3.921716696327464009e-03,4.111791806259194014e-03,-6.146218199513122336e-04
3.921716696327464009e-03,4.111791806259194014e-03,-6.146218199513122336e-04
3.914012306309702129e-03,4.097141333969048053e-03,-6.148015480583631214e-04
3.914012306309702129e-03,4.097141333969048053e-03,-6.148015480583631214e-04
3.914012306309702129e-03,4.097141333969048053e-03,-6.148015480583631214e-04
3.914012306309702129e-03,4.097141333969048053e-03,-6.148015480583631214e-04
3.914012306309702129e-03,4.097141333969048053e-03,-6.148015480583631214e-04
3.914012306309702129e-03,4.097141333969048053e-03,-6.148015480583631214e-04
3.914012306309702129e-03,4.097141333969048053e-03,-6.148015480583631214e-04
3.914012306309702129e-03,4.097141333969048053e-03,-6.148015480583631214e-04
3.914012306309702129e-03,4.097141333969048053e-03,-6.148015480583631214e-04
3.914012306309702129e-03,4.097141333969048053e-03,-6.148015480583631214e-04
3.911644418462676548e-03,4.088829547367990765e-03,-6.148754924433747849e-04
3.911644418462676548e-03,4.088829547367990765e-03,-6.148754924433747849e-04
3.911644418462676548e-03,4.088829547367990765e-03,-6.148754924433747849e-04
3.911644418462676548e-03,4.088829547367990765e-03,-6.148754924433747849e-04
3.911644418462676548e-03,4.088829547367990765e-03,-6.148754924433747849e-04
3.911644418462676548e-03,4.088829547367990765e-03,-6.148754924433747849e-04
3.911644418462676548e-03,4.088829547367990765e-03,-6.148754924433747849e-04
3.911644418462676548e-03,4.088829547367990765e-03,-6.148754924433747849e-04
3.911644418462676548e-03,4.088829547367990765e-03,-6.148754924433747849e-04
3.911644418462676548e-03,4.088829547367990765e-03,-6.148754924433747849e-04
3.926936888514164815e-03,4.072749587854701189e-03,-6.147886247268037185e-04
3.926936888514164815e-03,4.072749587854701189e-03,-6.147886247268037185e-04
3.926936888514164815e-03,4.072749587854701189e-03,-6.147886247268037185e-04
3.926936888514164815e-03,4.072749587854701189e-03,-6.147886247268037185e-04
3.926936888514164815e-03,4.072749587854701189e-03,-6.147886247268037185e-04
3.926936888514164815e-03,4.072749587854701189e-03,-6.147886247268037185e-04
3.926936888514164815e-03,4.072749587854701189e-03,-6.147886247268037185e-04
3.926936888514164815e-03,4.072749587854701189e-03,-6.147886247268037185e-04
3.926936888514164815e-03,4.072749587854701189e-03,-6.147886247268037185e-04
3.926936888514164815e-03,4.072749587854701189e-03,-6.147886247268037185e-04
3.942682508933560530e-03,4.022853855348568729e-03,-6.149289054064734734e-04
3.942682508933560530e-03,4.022853855348568729e-03,-6.149289054064734734e-04
3.942682508933560530e-03,4.022853855348568729e-03,-6.149289054064734734e-04
3.942682508933560530e-03,4.022853855348568729e-03,-6.149289054064734734e-04
3.942682508933560530e-03,4.022853855348568729e-03,-6.149289054064734734e-04
3.942682508933560530e-03,4.022853855348568729e-03,-6.149289054064734734e-04
3.942682508933560530e-03,4.022853855348568729e-03,-6.149289054064734734e-04
3.942682508933560530e-03,4.022853855348568729e-03,-6.149289054064734734e-04
3.942682508933560530e-03,4.022853855348568729e-03,-6.149289054064734734e-04
3.942682508933560530e-03,4.022853855348568729e-03,-6.149289054064734734e-04
3.957729852567081277e-03,3.965924078539113593e-03,-6.151502174594294416e-04
3.957729852567081277e-03,3.965924078539113593e-03,-6.151502174594294416e-04
3.957729852567081277e-03,3.965924078539113593e-03,-6.151502174594294416e-04
3.957729852567081277e-03,3.965924078539113593e-03,-6.151502174594294416e-04
3.957729852567081277e-03,3.965924078539113593e-03,-6.151502174594294416e-04
3.957729852567081277e-03,3.965924078539113593e-03,-6.151502174594294416e-04
3.957729852567081277e-03,3.965924078539113593e-03,-6.151502174594294416e-04
3.957729852567081277e-03,3.965924078539113593e-03,-6.151502174594294416e-04
3.957729852567081277e-03,3.965924078539113593e-03,-6.151502174594294416e-04
3.957729852567081277e-03,3.965924078539113593e-03,-6.151502174594294416e-04
3.969105302511059287e-03,3.926305729676066690e-03,-6.153011807317189342e-04
3.969105302511059287e-03,3.926305729676066690e-03,-6.153011807317189342e-04
3.969105302511059287e-03,3.926305729676066690e-03,-6.153011807317189342e-04
3.969105302511059287e-03,3.926305729676066690e-03,-6.153011807317189342e-04
3.969105302511059287e-03,3.926305729676066690e-03,-6.153011807317189342e-04
3.969105302511059287e-03,3.926305729676066690e-03,-6.153011807317189342e-04
3.969105302511059287e-03,3.926305729676066690e-03,-6.153011807317189342e-04
3.969105302511059287e-03,3.926305729676066690e-03,-6.153011807317189342e-04
3.969105302511059287e-03,3.926305729676066690e-03,-6.153011807317189342e-04
3.969105302511059287e-03,3.926305729676066690e-03,-6.153011807317189342e-04
3.966880405074514615e-03,3.924051650523096776e-03,-6.153672564753375146e-04
3.966880405074514615e-03,3.924051650523096776e-03,-6.153672564753375146e-04
3.966880405074514615e-03,3.924051650523096776e-03,-6.153672564753375146e-04
3.966880405074514615e-03,3.924051650523096776e-03,-6.153672564753375146e-04
3.966880405074514615e-03,3.924051650523096776e-03,-6.153672564753375146e-04
3.966880405074514615e-03,3.924051650523096776e-03,-6.153672564753375146e-04
3.966880405074514615e-03,3.924051650523096776e-03,-6.153672564753375146e-04
3.966880405074514615e-03,3.924051650523096776e-03,-6.153672564753375146e-04
3.966880405074514615e-03,3.924051650523096776e-03,-6.153672564753375146e-04
3.966880405074514615e-03,3.924051650523096776e-03,-6.153672564753375146e-04
3.959579556506738658e-03,3.940738589738018022e-03,-6.153428167878318734e-04
3.959579556506738658e-03,3.940738589738018022e-03,-6.153428167878318734e-04
3.959579556506738658e-03,3.940738589738018022e-03,-6.153428167878318734e-04
3.959579556506738658e-03,3.940738589738018022e-03,-6.153428167878318734e-04
3.959579556506738658e-03,3.940738589738018022e-03,-6.153428167878318734e-04
3.959579556506738658e-03,3.940738589738018022e-03,-6.153428167878318734e-04
3.959579556506738658e-03,3.940738589738018022e-03,-6.153428167878318734e-04
3.959579556506738658e-03,3.940738589738018022e-03,-6.153428167878318734e-04
3.959579556506738658e-03,3.940738589738018022e-03,-6.153428167878318734e-04
3.959579556506738658e-03,3.940738589738018022e-03,-6.153428167878318734e-04
3.943159421556271561e-03,3.949623171744323820e-03,-6.155338528099973472e-04
3.943159421556271561e-03,3.949623171744323820e-03,-6.155338528099973472e-04
3.943159421556271561e-03,3.949623171744323820e-03,-6.155338528099973472e-04
3.943159421556271561e-03,3.949623171744323820e-03,-6.155338528099973472e-04
3.943159421556271561e-03,3.949623171744323820e-03,-6.155338528099973472e-04
3.943159421556271561e-03,3.949623171744323820e-03,-6.155338528099973472e-04
3.943159421556271561e-03,3.949623171744323820e-03,-6.155338528099973472e-04
3.943159421556271561e-03,3.949623171744323820e-03,-6.155338528099973472e-04
3.943159421556271561e-03,3.949623171744323820e-03,-6.155338528099973472e-04
3.943159421556271561e-03,3.949623171744323820e-03,-6.155338528099973472e-04
3.921187256615188757e-03,3.947213178849313595e-03,-6.158875769012299873e-04
3.921187256615188757e-03,3.947213178849313595e-03,-6.158875769012299873e-04
3.921187256615188757e-03,3.947213178849313595e-03,-6.158875769012299873e-04
3.921187256615188757e-03,3.947213178849313595e-03,-6.158875769012299873e-04
3.921187256615188757e-03,3.947213178849313595e-03,-6.158875769012299873e-04
3.921187256615188757e-03,3.947213178849313595e-03,-6.158875769012299873e-04
3.921187256615188757e-03,3.947213178849313595e-03,-6.158875769012299873e-04
3.921187256615188757e-03,3.947213178849313595e-03,-6.158875769012299873e-04
3.921187256615188757e-03,3.947213178849313595e-03,-6.158875769012299873e-04
3.921187256615188757e-03,3.947213178849313595e-03,-6.158875769012299873e-04
3.895522353901403195e-03,3.937751632621127110e-03,-6.163263448517572246e-04
3.895522353901403195e-03,3.937751632621127110e-03,-6.163263448517572246e-04
3.895522353901403195e-03,3.937751632621127110e-03,-6.163263448517572246e-04
3.895522353901403195e-03,3.937751632621127110e-03,-6.163263448517572246e-04
3.895522353901403195e-03,3.937751632621127110e-03,-6.163263448517572246e-04
3.895522353901403195e-03,3.937751632621127110e-03,-6.163263448517572246e-04
3.895522353901403195e-03,3.937751632621127110e-03,-6.163263448517572246e-04
3.895522353901403195e-03,3.937751632621127110e-03,-6.163263448517572246e-04
3.895522353901403195e-03,3.937751632621127110e-03,-6.163263448517572246e-04
3.895522353901403195e-03,3.937751632621127110e-03,-6.163263448517572246e-04
3.876750589488774622e-03,3.935650132156891072e-03,-6.166108665868971512e-04
3.876750589488774622e-03,3.935650132156891072e-03,-6.166108665868971512e-04
3.876750589488774622e-03,3.935650132156891072e-03,-6.166108665868971512e-04
3.876750589488774622e-03,3.935650132156891072e-03,-6.166108665868971512e-04
3.876750589488774622e-03,3.935650132156891072e-03,-6.166108665868971512e-04
3.876750589488774622e-03,3.935650132156891072e-03,-6.166108665868971512e-04
3.876750589488774622e-03,3.935650132156891072e-03,-6.166108665868971512e-04
3.876750589488774622e-03,3.935650132156891072e-03,-6.166108665868971512e-04
3.876750589488774622e-03,3.935650132156891072e-03,-6.166108665868971512e-04
3.876750589488774622e-03,3.935650132156891072e-03,-6.166108665868971512e-04
3.868442554822687073e-03,3.937968827967658868e-03,-6.167186304968366381e-04
3.868442554822687073e-03,3.937968827967658868e-03,-6.167186304968366381e-04
3.868442554822687073e-03,3.937968827967658868e-03,-6.167186304968366381e-04
3.868442554822687073e-03,3.937968827967658868e-03,-6.167186304968366381e-04
3.868442554822687073e-03,3.937968827967658868e-03,-6.167186304968366381e-04
3.868442554822687073e-03,3.937968827967658868e-03,-6.167186304968366381e-04
3.868442554822687073e-03,3.937968827967658868e-03,-6.167186304968366381e-04
3.868442554822687073e-03,3.937968827967658868e-03,-6.167186304968366381e-04
3.868442554822687073e-03,3.937968827967658868e-03,-6.167186304968366381e-04
3.868442554822687073e-03,3.937968827967658868e-03,-6.167186304968366381e-04
3.863434138520896368e-03,3.920429782633138432e-03,-6.168440597672545864e-04
3.863434138520896368e-03,3.920429782633138432e-03,-6.168440597672545864e-04
3.863434138520896368e-03,3.920429782633138432e-03,-6.168440597672545864e-04
3.863434138520896368e-03,3.920429782633138432e-03,-6.168440597672545864e-04
3.863434138520896368e-03,3.920429782633138432e-03,-6.168440597672545864e-04
3.863434138520896368e-03,3.920429782633138432e-03,-6.168440597672545864e-04
3.863434138520896368e-03,3.920429782633138432e-03,-6.168440597672545864e-04
3.863434138520896368e-03,3.920429782633138432e-03,-6.168440597672545864e-04
3.863434138520896368e-03,3.920429782633138432e-03,-6.168440597672545864e-04
3.863434138520896368e-03,3.920429782633138432e-03,-6.168440597672545864e-04
3.842939819075889222e-03,3.889799819310536290e-03,-6.172314470527913649e-04
3.842939819075889222e-03,3.889799819310536290e-03,-6.172314470527913649e-04
3.842939819075889222e-03,3.889799819310536290e-03,-6.172314470527913649e-04
3.842939819075889222e-03,3.889799819310536290e-03,-6.172314470527913649e-04
3.842939819075889222e-03,3.889799819310536290e-03,-6.172314470527913649e-04
3.842939819075889222e-03,3.889799819310536290e-03,-6.172314470527913649e-04
3.842939819075889222e-03,3.889799819310536290e-03,-6.172314470527913649e-04
3.842939819075889222e-03,3.889799819310536290e-03,-6.172314470527913649e-04
3.842939819075889222e-03,3.889799819310536290e-03,-6.172314470527913649e-04
3.842939819075889222e-03,3.889799819310536290e-03,-6.172314470527913649e-04
3.814355910956315765e-03,3.879979754851989922e-03,-6.177002825932775528e-04
3.814355910956315765e-03,3.879979754851989922e-03,-6.177002825932775528e-04
3.814355910956315765e-03,3.879979754851989922e-03,-6.177002825932775528e-04
3.814355910956315765e-03,3.879979754851989922e-03,-6.177002825932775528e-04
3.814355910956315765e-03,3.879979754851989922e-03,-6.177002825932775528e-04
3.814355910956315765e-03,3.879979754851989922e-03,-6.177002825932775528e-04
3.814355910956315765e-03,3.879979754851989922e-03,-6.177002825932775528e-04
3.814355910956315765e-03,3.879979754851989922e-03,-6.177002825932775528e-04
3.814355910956315765e-03,3.879979754851989922e-03,-6.177002825932775528e-04
3.814355910956315765e-03,3.879979754851989922e-03,-6.177002825932775528e-04
3.783427043481192836e-03,3.893569680190933462e-03,-6.181905875394190421e-04
3.783427043481192836e-03,3.893569680190933462e-03,-6.181905875394190421e-04
3.783427043481192836e-03,3.893569680190933462e-03,-6.181905875394190421e-04
3.783427043481192836e-03,3.893569680190933462e-03,-6.181905875394190421e-04
3.783427043481192836e-03,3.893569680190933462e-03,-6.181905875394190421e-04
3.783427043481192836e-03,3.893569680190933462e-03,-6.181905875394190421e-04
3.783427043481192836e-03,3.893569680190933462e-03,-6.181905875394190421e-04
3.783427043481192836e-03,3.893569680190933462e-03,-6.181905875394190421e-04
3.783427043481192836e-03,3.893569680190933462e-03,-6.181905875394190421e-04
3.783427043481192836e-03,3.893569680190933462e-03,-6.181905875394190421e-04
3.750171142562038189e-03,3.906146583088279146e-03,-6.186864161675979064e-04
3.750171142562038189e-03,3.906146583088279146e-03,-6.186864161675979064e-04
3.750171142562038189e-03,3.906146583088279146e-03,-6.186864161675979064e-04
3.750171142562038189e-03,3.906146583088279146e-03,-6.186864161675979064e-04
3.750171142562038189e-03,3.906146583088279146e-03,-6.186864161675979064e-04
3.750171142562038189e-03,3.906146583088279146e-03,-6.186864161675979064e-04
3.750171142562038189e-03,3.906146583088279146e-03,-6.186864161675979064e-04
3.750171142562038189e-03,3.906146583088279146e-03,-6.186864161675979064e-04
3.750171142562038189e-03,3.906146583088279146e-03,-6.186864161675979064e-04
3.750171142562038189e-03,3.906146583088279146e-03,-6.186864161675979064e-04
3.719012156408824099e-03,3.920054589136250274e-03,-6.191339907432604449e-04
3.719012156408824099e-03,3.920054589136250274e-03,-6.191339907432604449e-04
3.719012156408824099e-03,3.920054589136250274e-03,-6.191339907432604449e-04
3.719012156408824099e-03,3.920054589136250274e-03,-6.191339907432604449e-04
3.719012156408824099e-03,3.920054589136250274e-03,-6.191339907432604449e-04
3.719012156408824099e-03,3.920054589136250274e-03,-6.191339907432604449e-04
3.719012156408824099e-03,3.920054589136250274e-03,-6.191339907432604449e-04
3.719012156408824099e-03,3.920054589136250274e-03,-6.191339907432604449e-04
3.719012156408824099e-03,3.920054589136250274e-03,-6.191339907432604449e-04
3.719012156408824099e-03,3.920054589136250274e-03,-6.191339907432604449e-04
3.692561431759889580e-03,3.911458489240885253e-03,-6.193607222578381786e-04
3.692561431759889580e-03,3.911458489240885253e-03,-6.193607222578381786e-04
3.692561431759889580e-03,3.911458489240885253e-03,-6.193607222578381786e-04
3.692561431759889580e-03,3.911458489240885253e-03,-6.193607222578381786e-04
3.692561431759889580e-03,3.911458489240885253e-03,-6.193607222578381786e-04
3.692561431759889580e-03,3.911458489240885253e-03,-6.193607222578381786e-04
3.692561431759889580e-03,3.911458489240885253e-03,-6.193607222578381786e-04
3.692561431759889580e-03,3.911458489240885253e-03,-6.193607222578381786e-04
3.692561431759889580e-03,3.911458489240885253e-03,-6.193607222578381786e-04
3.692561431759889580e-03,3.911458489240885253e-03,-6.193607222578381786e-04
3.673719631227842335e-03,3.887258925573278817e-03,-6.193713527402499490e-04
3.673719631227842335e-03,3.887258925573278817e-03,-6.193713527402499490e-04
3.673719631227842335e-03,3.887258925573278817e-03,-6.193713527402499490e-04
3.673719631227842335e-03,3.887258925573278817e-03,-6.193713527402499490e-04
3.673719631227842335e-03,3.887258925573278817e-03,-6.193713527402499490e-04
3.673719631227842335e-03,3.887258925573278817e-03,-6.193713527402499490e-04
3.673719631227842335e-03,3.887258925573278817e-03,-6.193713527402499490e-04
3.673719631227842335e-03,3.887258925573278817e-03,-6.193713527402499490e-04
3.673719631227842335e-03,3.887258925573278817e-03,-6.193713527402499490e-04
3.673719631227842335e-03,3.887258925573278817e-03,-6.193713527402499490e-04
3.659267594609383334e-03,3.866011717844516395e-03,-6.193596279434722754e-04
3.659267594609383334e-03,3.866011717844516395e-03,-6.193596279434722754e-04
3.659267594609383334e-03,3.866011717844516395e-03,-6.193596279434722754e-04
3.659267594609383334e-03,3.866011717844516395e-03,-6.193596279434722754e-04
3.659267594609383334e-03,3.866011717844516395e-03,-6.193596279434722754e-04
3.659267594609383334e-03,3.866011717844516395e-03,-6.193596279434722754e-04
3.659267594609383334e-03,3.866011717844516395e-03,-6.193596279434722754e-04
3.659267594609383334e-03,3.866011717844516395e-03,-6.193596279434722754e-04
3.659267594609383334e-03,3.866011717844516395e-03,-6.193596279434722754e-04
3.659267594609383334e-03,3.866011717844516395e-03,-6.193596279434722754e-04
3.619472904802798971e-03,3.840319717822622114e-03,-6.196443581194438542e-04
3.619472904802798971e-03,3.840319717822622114e-03,-6.196443581194438542e-04
3.619472904802798971e-03,3.840319717822622114e-03,-6.196443581194438542e-04
3.619472904802798971e-03,3.840319717822622114e-03,-6.196443581194438542e-04
3.619472904802798971e-03,3.840319717822622114e-03,-6.196443581194438542e-04
3.619472904802798971e-03,3.840319717822622114e-03,-6.196443581194438542e-04
3.619472904802798971e-03,3.840319717822622114e-03,-6.196443581194438542e-04
3.619472904802798971e-03,3.840319717822622114e-03,-6.196443581194438542e-04
3.619472904802798971e-03,3.840319717822622114e-03,-6.196443581194438542e-04
3.619472904802798971e-03,3.840319717822622114e-03,-6.196443581194438542e-04
3.574552238065399363e-03,3.824448199140937504e-03,-6.201122035659798566e-04
3.574552238065399363e-03,3.824448199140937504e-03,-6.201122035659798566e-04
3.574552238065399363e-03,3.824448199140937504e-03,-6.201122035659798566e-04
3.574552238065399363e-03,3.824448199140937504e-03,-6.201122035659798566e-04
3.574552238065399363e-03,3.824448199140937504e-03,-6.201122035659798566e-04
3.574552238065399363e-03,3.824448199140937504e-03,-6.201122035659798566e-04
3.574552238065399363e-03,3.824448199140937504e-03,-6.201122035659798566e-04
3.574552238065399363e-03,3.824448199140937504e-03,-6.201122035659798566e-04
3.574552238065399363e-03,3.824448199140937504e-03,-6.201122035659798566e-04
3.574552238065399363e-03,3.824448199140937504e-03,-6.201122035659798566e-04
3.543300287301289625e-03,3.837411968221740837e-03,-6.207749933002739990e-04
3.543300287301289625e-03,3.837411968221740837e-03,-6.207749933002739990e-04
3.543300287301289625e-03,3.837411968221740837e-03,-6.207749933002739990e-04
3.543300287301289625e-03,3.837411968221740837e-03,-6.207749933002739990e-04
3.543300287301289625e-03,3.837411968221740837e-03,-6.207749933002739990e-04
3.543300287301289625e-03,3.837411968221740837e-03,-6.207749933002739990e-04
3.543300287301289625e-03,3.837411968221740837e-03,-6.207749933002739990e-04
3.543300287301289625e-03,3.837411968221740837e-03,-6.207749933002739990e-04
3.543300287301289625e-03,3.837411968221740837e-03,-6.207749933002739990e-04
3.543300287301289625e-03,3.837411968221740837e-03,-6.207749933002739990e-04
3.525245976231043254e-03,3.840734515077515090e-03,-6.210713440526075338e-04
3.525245976231043254e-03,3.840734515077515090e-03,-6.210713440526075338e-04
3.525245976231043254e-03,3.840734515077515090e-03,-6.210713440526075338e-04
3.525245976231043254e-03,3.840734515077515090e-03,-6.210713440526075338e-04
3.525245976231043254e-03,3.840734515077515090e-03,-6.210713440526075338e-04
3.525245976231043254e-03,3.840734515077515090e-03,-6.210713440526075338e-04
3.525245976231043254e-03,3.840734515077515090e-03,-6.210713440526075338e-04
3.525245976231043254e-03,3.840734515077515090e-03,-6.210713440526075338e-04
3.525245976231043254e-03,3.840734515077515090e-03,-6.210713440526075338e-04
3.525245976231043254e-03,3.840734515077515090e-03,-6.210713440526075338e-04
3.496551177589056394e-03,3.822381716736411236e-03,-6.211237148115480696e-04
3.496551177589056394e-03,3.822381716736411236e-03,-6.211237148115480696e-04
3.496551177589056394e-03,3.822381716736411236e-03,-6.211237148115480696e-04
3.496551177589056394e-03,3.822381716736411236e-03,-6.211237148115480696e-04
3.496551177589056394e-03,3.822381716736411236e-03,-6.211237148115480696e-04
3.496551177589056394e-03,3.822381716736411236e-03,-6.211237148115480696e-04
3.496551177589056394e-03,3.822381716736411236e-03,-6.211237148115480696e-04
3.496551177589056394e-03,3.822381716736411236e-03,-6.211237148115480696e-04
3.496551177589056394e-03,3.822381716736411236e-03,-6.211237148115480696e-04
3.496551177589056394e-03,3.822381716736411236e-03,-6.211237148115480696e-04
3.454091988632073187e-03,3.807494038779899240e-03,-6.214277257644431436e-04
3.454091988632073187e-03,3.807494038779899240e-03,-6.214277257644431436e-04
3.454091988632073187e-03,3.807494038779899240e-03,-6.214277257644431436e-04
3.454091988632073187e-03,3.807494038779899240e-03,-6.214277257644431436e-04
3.454091988632073187e-03,3.807494038779899240e-03,-6.214277257644431436e-04
3.454091988632073187e-03,3.807494038779899240e-03,-6.214277257644431436e-04
3.454091988632073187e-03,3.807494038779899240e-03,-6.214277257644431436e-04
3.454091988632073187e-03,3.807494038779899240e-03,-6.214277257644431436e-04
3.454091988632073187e-03,3.807494038779899240e-03,-6.214277257644431436e-04
3.454091988632073187e-03,3.807494038779899240e-03,-6.214277257644431436e-04
3.408030316782471175e-03,3.803515737067897536e-03,-6.219961439122282569e-04
3.408030316782471175e-03,3.803515737067897536e-03,-6.219961439122282569e-04
3.408030316782471175e-03,3.803515737067897536e-03,-6.219961439122282569e-04
3.408030316782471175e-03,3.803515737067897536e-03,-6.219961439122282569e-04
3.408030316782471175e-03,3.803515737067897536e-03,-6.219961439122282569e-04
3.408030316782471175e-03,3.803515737067897536e-03,-6.219961439122282569e-04
3.408030316782471175e-03,3.803515737067897536e-03,-6.219961439122282569e-04
3.408030316782471175e-03,3.803515737067897536e-03,-6.219961439122282569e-04
3.408030316782471175e-03,3.803515737067897536e-03,-6.219961439122282569e-04
3.408030316782471175e-03,3.803515737067897536e-03,-6.219961439122282569e-04
3.378278097801754726e-03,3.807000034008996628e-03,-6.224860319767065503e-04
3.378278097801754726e-03,3.807000034008996628e-03,-6.224860319767065503e-04
3.378278097801754726e-03,3.807000034008996628e-03,-6.224860319767065503e-04
3.378278097801754726e-03,3.807000034008996628e-03,-6.224860319767065503e-04
3.378278097801754726e-03,3.807000034008996628e-03,-6.224860319767065503e-04
3.378278097801754726e-03,3.807000034008996628e-03,-6.224860319767065503e-04
3.378278097801754726e-03,3.807000034008996628e-03,-6.224860319767065503e-04
3.378278097801754726e-03,3.807000034008996628e-03,-6.224860319767065503e-04
3.378278097801754726e-03,3.807000034008996628e-03,-6.224860319767065503e-04
3.378278097801754726e-03,3.807000034008996628e-03,-6.224860319767065503e-04
3.345542465198284802e-03,3.794144654160627305e-03,-6.225824358613235923e-04
3.345542465198284802e-03,3.794144654160627305e-03,-6.225824358613235923e-04
3.345542465198284802e-03,3.794144654160627305e-03,-6.225824358613235923e-04
3.345542465198284802e-03,3.794144654160627305e-03,-6.225824358613235923e-04
3.345542465198284802e-03,3.794144654160627305e-03,-6.225824358613235923e-04
3.345542465198284802e-03,3.794144654160627305e-03,-6.225824358613235923e-04
3.345542465198284802e-03,3.794144654160627305e-03,-6.225824358613235923e-04
3.345542465198284802e-03,3.794144654160627305e-03,-6.225824358613235923e-04
3.345542465198284802e-03,3.794144654160627305e-03,-6.225824358613235923e-04
3.345542465198284802e-03,3.794144654160627305e-03,-6.225824358613235923e-04
3.324081605617128059e-03,3.776241254252462893e-03,-6.223915561697818035e-04
3.324081605617128059e-03,3.776241254252462893e-03,-6.223915561697818035e-04
3.324081605617128059e-03,3.776241254252462893e-03,-6.223915561697818035e-04
3.324081605617128059e-03,3.776241254252462893e-03,-6.223915561697818035e-04
3.324081605617128059e-03,3.776241254252462893e-03,-6.223915561697818035e-04
3.324081605617128059e-03,3.776241254252462893e-03,-6.223915561697818035e-04
3.324081605617128059e-03,3.776241254252462893e-03,-6.223915561697818035e-04
3.324081605617128059e-03,3.776241254252462893e-03,-6.223915561697818035e-04
3.324081605617128059e-03,3.776241254252462893e-03,-6.223915561697818035e-04
3.324081605617128059e-03,3.776241254252462893e-03,-6.223915561697818035e-04
3.314896035049985819e-03,3.753431990931657258e-03,-6.219063059138068509e-04
3.314896035049985819e-03,3.753431990931657258e-03,-6.219063059138068509e-04
3.314896035049985819e-03,3.753431990931657258e-03,-6.219063059138068509e-04
3.314896035049985819e-03,3.753431990931657258e-03,-6.219063059138068509e-04
3.314896035049985819e-03,3.753431990931657258e-03,-6.219063059138068509e-04
3.314896035049985819e-03,3.753431990931657258e-03,-6.219063059138068509e-04
3.314896035049985819e-03,3.753431990931657258e-03,-6.219063059138068509e-04
3.314896035049985819e-03,3.753431990931657258e-03,-6.219063059138068509e-04
3.314896035049985819e-03,3.753431990931657258e-03,-6.219063059138068509e-04
3.314896035049985819e-03,3.753431990931657258e-03,-6.219063059138068509e-04
3.279901946036082368e-03,3.745373251500168539e-03,-6.222303271865358776e-04
3.279901946036082368e-03,3.745373251500168539e-03,-6.222303271865358776e-04
3.279901946036082368e-03,3.745373251500168539e-03,-6.222303271865358776e-04
3.279901946036082368e-03,3.745373251500168539e-03,-6.222303271865358776e-04
3.279901946036082368e-03,3.745373251500168539e-03,-6.222303271865358776e-04
3.279901946036082368e-03,3.745373251500168539e-03,-6.222303271865358776e-04
3.279901946036082368e-03,3.745373251500168539e-03,-6.222303271865358776e-04
3.279901946036082368e-03,3.745373251500168539e-03,-6.222303271865358776e-04
3.279901946036082368e-03,3.745373251500168539e-03,-6.222303271865358776e-04
3.279901946036082368e-03,3.745373251500168539e-03,-6.222303271865358776e-04
3.227037807647071058e-03,3.747796167726737734e-03,-6.231129698879646394e-04
3.227037807647071058e-03,3.747796167726737734e-03,-6.231129698879646394e-04
3.227037807647071058e-03,3.747796167726737734e-03,-6.231129698879646394e-04
3.227037807647071058e-03,3.747796167726737734e-03,-6.231129698879646394e-04
3.227037807647071058e-03,3.747796167726737734e-03,-6.231129698879646394e-04
3.227037807647071058e-03,3.747796167726737734e-03,-6.231129698879646394e-04
3.227037807647071058e-03,3.747796167726737734e-03,-6.231129698879646394e-04
3.227037807647071058e-03,3.747796167726737734e-03,-6.231129698879646394e-04
3.227037807647071058e-03,3.747796167726737734e-03,-6.231129698879646394e-04
3.227037807647071058e-03,3.747796167726737734e-03,-6.231129698879646394e-04
3.176682879988913018e-03,3.754204889535246378e-03,-6.240427723275439320e-04
3.176682879988913018e-03,3.754204889535246378e-03,-6.240427723275439320e-04
3.176682879988913018e-03,3.754204889535246378e-03,-6.240427723275439320e-04
3.176682879988913018e-03,3.754204889535246378e-03,-6.240427723275439320e-04
3.176682879988913018e-03,3.754204889535246378e-03,-6.240427723275439320e-04
3.176682879988913018e-03,3.754204889535246378e-03,-6.240427723275439320e-04
